longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness
"Tulsa OK HRR, USA",1435056.0,1369583.0,0.04780506183268922,1269286.0,0.13060098354507968,758.4494714180647,725.4738629559588,0.04545388903157186,735.8317358574586,0.030737646201478157,35.20339707626801,33.59727716403149,31.136888777405147,40764.70224992654,0.1478753331160926
"Honolulu HI HRR, USA",1427736.0,1332549.0,0.07143227003284683,1193829.0,0.19593007038696497,2685.41145414586,2594.6441279374408,0.03498257245804752,2468.8045635416684,0.08773756084339625,85.51658601443066,79.81520475560157,71.50634316499811,16695.42794609544,0.07009046103346543
"Fort Myers FL HRR, USA",1416129.0,1177760.0,0.20239182855590274,876643.0,0.615399883418906,789.8463798584147,719.8080395231314,0.09730141439054132,734.0461232119969,0.07601737122764196,104.10625400425552,86.58263598588262,64.44611954776194,13602.72745902579,0.10766802877806729
"Omaha NE HRR, USA",1405014.0,1302176.0,0.07897396358095987,1211242.0,0.1599779399987781,1104.617838703784,1044.9415356314478,0.057109705220277585,1045.266379628541,0.05678118059851385,17.699403724371063,16.403921059994143,15.25839683157225,79381.9962457479,0.07664020143591446
"Buffalo NY HRR, USA",1397675.0,1378725.0,0.013744582857350088,1417870.0,-0.01424319577958487,1421.7768333322367,1357.578877692479,0.04728856399775247,1507.9013069353425,-0.05711545789302691,123.65762952278948,121.9810508621875,125.44435807428587,11302.780147038284,0.10534102779266813
"Hackensack NJ HRR, USA",1359513.0,1275528.0,0.06584332135398047,1231949.0,0.10354649421364033,5608.338268818394,5249.713339528207,0.06831324038017214,5005.294502156358,0.12048117576343109,1743.3483811659698,1635.6516443254807,1579.7688546038437,779.828641645764,0.1661693510145589
"Melrose Park IL HRR, USA",1359191.0,1336480.0,0.016993146175026938,1315862.0,0.03292822499623821,2481.402195046085,2449.184760887769,0.013154350244543542,2484.543553093236,-0.0012643602255391433,1084.2675114751157,1066.1502641911716,1049.7026659127885,1253.5568811343046,0.17109774865761337
"Norfolk VA HRR, USA",1342742.0,1283733.0,0.04596672360997186,1201255.0,0.1177826523094597,1343.473236859469,1403.4887684834878,-0.042761675740994695,1355.8270814166217,-0.009111666765237506,127.83913936551923,122.22103866201854,114.368512609665,10503.371711231688,0.014734189209478058
"Fresno CA HRR, USA",1329334.0,1243704.0,0.06885078764722152,1060347.0,0.25367827701686335,1782.7614325344746,1725.7850890561274,0.033014738532425786,1640.3456261817244,0.08682060907142798,63.137772710093024,59.07070794144552,50.36202179424359,21054.496269671174,0.20707783065524055
"Rochester NY HRR, USA",1312801.0,1302500.0,0.007908637236084454,1282479.0,0.02364327213155147,1069.4126790323235,1055.2107907885998,0.013458816349963685,1106.5607873393294,-0.03357077960111593,84.00956578108006,83.35037787894493,82.06918178258073,15626.803778762755,0.10737722192575601
"Allentown PA HRR, USA",1287522.0,1233349.0,0.043923496106941344,1099912.0,0.17056819090981823,1257.1592614323577,1178.8003399219087,0.06647344665309471,1110.6657320431477,0.13189704621544843,185.55191040360216,177.74474000783854,158.51439655077493,6938.877628365313,0.1548586858501305
"Grand Rapids MI HRR, USA",1283791.0,1187416.0,0.08116363599614626,1121839.0,0.14436296117357303,858.9038392525792,804.0622544484945,0.06820564514833559,872.6341766873423,-0.015734356734554724,73.3865572325454,67.87738209945398,64.1287421232907,17493.54443664603,0.21230806201571142
"Providence RI HRR, USA",1282198.0,1227955.0,0.04417344283788901,1214183.0,0.05601709132807822,1823.1349031172595,1678.8321454558493,0.08595424983492199,1702.0991876775622,0.07110967228933646,373.1473662737843,357.3614793914238,353.35352934913504,3436.1705746550288,0.054780620308460724
"Columbia SC HRR, USA",1279721.0,1241680.0,0.03063671799497455,1113430.0,0.1493502061198279,516.6491587926475,499.2097033034739,0.03493412762967084,479.7728891345361,0.0768619288276848,50.99135637996036,49.47558678014128,44.365378027038126,25096.822105774212,0.1101479280912643
"Tucson AZ HRR, USA",1278851.0,1220424.0,0.047874345309498995,1054253.0,0.21303994392237915,1163.2398777002124,1153.790792345008,0.008189600244598772,1191.5645192114762,-0.023770967542745994,23.65936060649714,22.578432912687767,19.504189227268405,54052.64416354567,0.23408889529622678
"Wichita KS HRR, USA",1275186.0,1276737.0,-0.0012148155806560004,1246700.0,0.02284912168123847,779.5804091320333,790.3420446852591,-0.013616428008092936,785.2929833352684,-0.007274449567819762,8.470235876692296,8.480538166589417,8.281021801895792,150549.05418973663,0.23801844702215047
"Bakersfield CA HRR, USA",1253798.0,1159222.0,0.08158575320344162,922594.0,0.3589921460577459,1757.9058199345807,1662.3923181908517,0.05745545181998579,1528.0724065224247,0.15040741029753238,65.05882557129452,60.15133370479708,47.872848831408966,19271.758888823304,0.12461644793724648
"Charleston SC HRR, USA",1250996.0,1039512.0,0.20344546287103948,850341.0,0.4711698012914819,744.8095039677751,685.1411476533127,0.08708914435928033,651.7996828697818,0.1426969413186643,80.83149733229368,67.1667307128778,54.94368988633052,15476.590701483938,0.050925021857860825
"White Plains NY HRR, USA",1196881.0,1135008.0,0.05451327215314782,1091597.0,0.09644951387737416,2839.719857755254,2620.842170014165,0.08351425745713875,2650.207157120378,0.07150863664589678,390.0315026603379,369.8687469944838,355.7222632906002,3068.6777653504405,0.09221755635499834
"Des Moines IA HRR, USA",1196116.0,1091747.0,0.09559815598302537,1005369.0,0.18972834849692002,896.9312634732033,836.4443703955021,0.07231430471473047,836.3424068328028,0.07244503703913359,24.131707788584727,22.02605732476115,20.283376301045752,49566.156298553025,0.25125678382636335
"El Paso TX HRR, USA",1191621.0,1113134.0,0.07050992962212994,958257.0,0.24352965853627995,1432.8916974851816,1476.6923195938632,-0.029661305559392483,1468.597740798279,-0.024313018004296232,17.281373539395677,16.1431230679903,13.897033674079832,68954.06764303241,0.2692135774547703
"Winston-Salem NC HRR, USA",1182372.0,1137103.0,0.039810817489708494,1030814.0,0.14702749477597316,448.70343609743605,411.5080378063201,0.09038802374164635,391.2745627451529,0.14677384839271565,76.34881876718134,73.42568232892711,66.56232663550327,15486.447846764126,0.18754762392734625
"St Paul MN HRR, USA",1178170.0,1080596.0,0.0902964660243051,983957.0,0.1973795602856629,1328.319212872111,1244.3172446833355,0.06750848189856355,1323.635404919477,0.003538593736028773,157.4258992832485,144.38815880720202,131.475352097785,7483.965506083456,0.1404721141586123
"Madison WI HRR, USA",1176834.0,1093305.0,0.07640045549960899,991816.0,0.1865446816748268,1116.4429490126101,937.3008287189067,0.1911255328116514,939.2352345622674,0.1886723452543077,48.036611412199136,44.62708201837675,40.484452169466294,24498.688925029735,0.23551937109367727
"Contra Costa Co. CA HRR, USA",1161764.0,1042946.0,0.11392536142810845,936026.0,0.24116637785702533,1923.731024087796,1789.9072769537295,0.07476574281647883,1766.487151747349,0.08901501048841866,403.0485790663353,361.8272758864263,324.73372325975464,2882.4416220278804,0.11168960791930688
"Portland ME HRR, USA",1118248.0,1067486.0,0.04755284846827031,1012037.0,0.10494774400540692,527.6809567136876,502.66337930807265,0.049770041812180914,515.2794387360291,0.024067558387501728,47.657811885837965,45.49442250624694,43.131281225191366,23464.107052978223,0.023876027330435624
"New Brunswick NJ HRR, USA",1116956.0,1044122.0,0.06975621622760558,964118.0,0.1585262384894795,1907.7978285888464,1819.1797428387529,0.048713210499919474,1740.3622394525105,0.09620732129249622,753.1091219852102,704.0006971317058,650.057889899098,1483.1263722522474,0.2099074757660753
"Harrisburg PA HRR, USA",1087573.0,1027581.0,0.058381772337168555,941690.0,0.1549161613694528,782.1325855674245,741.3173783754013,0.055057669471434506,733.1533968065447,0.06680619495759327,91.45655706063857,86.41168947824931,79.1889144162578,11891.68972629163,0.15456927407384694
"Takoma Park MD HRR, USA",1069504.0,960715.0,0.11323753662636682,881840.0,0.2128095799691554,2459.953003384248,2208.3802217611405,0.11391733141971493,2134.287613369527,0.15258739636340454,1029.8904785454745,925.1309308761963,849.1773940074476,1038.4638194834777,0.127006539269015
"Dayton OH HRR, USA",1067552.0,1077638.0,-0.009359358151809792,1106223.0,-0.03495768936281383,806.6971501076216,832.8487754029736,-0.03140020861854369,940.4883906335047,-0.14225719515342708,87.09176442883624,87.91458854984322,90.24657620589959,12257.783580355752,0.22572091808467937
"Morristown NJ HRR, USA",1059164.0,1028074.0,0.030241013779163755,982074.0,0.07849713972674156,1149.4142906390143,1069.337827310593,0.07488415847947262,1054.9043819289734,0.08959097177814573,223.25910936731626,216.705709034384,207.00945894384415,4744.102057029235,0.1301604549123201
"Boise ID HRR, USA",1057373.0,883449.0,0.19686931560282483,708019.0,0.4934246114864149,1052.058001417382,925.276478416265,0.1370201512288744,898.767195919655,0.17055674282913008,8.168171434500035,6.824614289978675,5.469423345293743,129450.3927199614,0.1711514424887014
"Syracuse NY HRR, USA",1056460.0,1069202.0,-0.011917299069773532,1056380.0,7.573032431511388e-05,886.0892227368548,888.9621714681035,-0.003231800883612494,903.4939210142373,-0.019263769099679705,49.91412172036177,50.51613764047313,49.91034199397589,21165.55322597276,0.08094296163429227
"Jackson MS HRR, USA",1042903.0,1074470.0,-0.02937913575995607,1055598.0,-0.012026358519057444,400.9588055005667,430.579248877294,-0.06879208288360521,467.0305134353234,-0.14147192963636335,20.588340643162034,21.211516671117362,20.83895741621278,50655.02937199445,0.12038690805749352
"Greenville SC HRR, USA",1019671.0,907674.0,0.12338901411740338,798955.0,0.276255859216101,549.8993958336671,486.23307055034263,0.13093787555680603,464.1460967032065,0.18475497206495875,116.48713501138147,103.69260652143747,91.27255649422047,8753.50741436273,0.26934691582569364
