longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020)
"New York NY Media Market, USA",20847256.0,0.0630713221922348,8614.92682314669,0.08151671901230409,682.8949951036949,0.5090235856459958,0.22136179456903105,0.1543469317976428,0.092497497032703,0.0016530712723055734,0.0002559089791001751,0.020861210703221566,0.5780780147532295,-0.06993277045841984,0.35993503067382754,-0.06124155393216624,0.17282098136168766,-0.02081990146649551,0.5171690963238998,0.08164067437507147,11842.7719724703,0.06178934457660409,10160.7378633566,0.07218810029774106,7195.699065758655,0.08892809783073442,6088.216286320248,0.09793549947388133
"Los Angeles CA Media Market, USA",17552537.0,0.04284651272918553,3605.187163782291,-0.00043521650366861445,137.28994501253527,0.33535784599115215,0.44636174246492116,0.06667805343466873,0.12272123397318575,0.002729690870328318,0.0024955366850957215,0.023655896580648143,0.5242184214176964,-0.03241361573857704,0.28782052886370796,-0.03825676517410409,0.12627530070829823,-0.0184156117621362,0.46644306575582506,0.0681883099144978,5195.57875622428,-0.011994687612547374,4190.373950417575,-0.008393754168712238,3157.633478246949,0.0005710507877188394,2717.2826635020815,0.004438360338278581
"Chicago IL Media Market, USA",9633519.0,0.01509354992708272,2995.860464211588,0.03126780303298331,393.21312230665995,0.5552545232951739,0.20375555391544875,0.16960842657807598,0.05469122965346308,0.0013387631248767975,0.00020407911169324522,0.015147424321268272,0.6447512878717335,-0.06736725905964991,0.4254148044915212,-0.066462198738031,0.17670368251213586,-0.01874365555970664,0.535722004315767,0.08396173718754364,4339.330429352743,0.023619969849070988,3559.7540112170514,0.03105836614574201,2553.4024389213782,0.02623373728011534,2218.9320211563954,0.02215426727536129
"Philadelphia PA Media Market, USA",7980180.0,0.04641399066186477,2412.9064766502584,0.05689622058760541,379.5882472479919,0.6547709450162779,0.09878498981225987,0.17905185096075527,0.04685771498888496,0.0017275299554646638,0.00025813954071211425,0.018548829725645286,0.6714833166324721,-0.08564992743789135,0.37678346975484395,-0.06788538549325385,0.14985880142908237,-0.011420636534613171,0.5396012982051726,0.0880477589831732,3769.3159223725684,0.023730375318142417,2882.8558602459516,0.04764445036639396,2025.4167114943289,0.06012623511270682,1665.0347163091603,0.0590095025974936
"Dallas-Ft.Worth TX Media Market, USA",7020471.0,0.18630245748469013,1458.8167493837009,0.06292203659678117,102.73502785099629,0.5266611029373955,0.2624551828502675,0.14083983823877344,0.04853990565590258,0.004043318461111797,0.0008577772061162278,0.016602874650433,0.5622194378620224,-0.07334082574500256,0.306576740230511,-0.04989371559420702,0.126934198018251,-0.011735229788091828,0.548338447443344,0.08976510247282031,2649.8700206849007,0.046239251794565395,1826.4058809865196,0.05119752261257861,1211.9351030801142,0.07779755973459933,1024.0439021732868,0.09951851291739415
"San Francisco-Oakland-San Jose CA Media Market, USA",7035787.0,0.08413870402841928,3496.981772419477,0.07706988235324667,244.1982717829638,0.4292324369683164,0.2335978903284025,0.06111782519851724,0.23033016775522056,0.0034701164205226793,0.00557890680886161,0.03667265652015901,0.45706544661383813,-0.036825903480120936,0.2277782672311341,-0.02559871340861658,0.10862891691238008,-0.014975125023505065,0.5041914594292783,0.06632705869239348,4982.231818427771,0.07032581186292862,4087.1287556745683,0.07195417515834894,2955.2202602480425,0.0891561386569851,2329.0006056683733,0.09071109592753629
"Houston TX Media Market, USA",6269282.0,0.19436866933087393,1599.484740038419,0.05798152067120357,135.47210376989872,0.4069907845906437,0.3472703891769424,0.16661317835120512,0.0618630650208429,0.0024514768995875444,0.00047613107848713777,0.014334974882291145,0.5353239052976071,-0.060481033014795516,0.31859638858453226,-0.061400309667105024,0.1488981807444938,-0.02545622462692751,0.540460107749543,0.10704127078687675,3297.4101404185312,0.011766542699884272,2050.131984327101,0.03508534093807294,1347.3936908356297,0.07398198383168879,1164.4855770887516,0.08931300801512464
"Atlanta GA Media Market, USA",6336938.0,0.14103562319845958,807.3058188906115,0.14280778101206204,137.51662780771247,0.5471325425623542,0.10355364057530625,0.28582968619860255,0.042323121987306804,0.0020631415361804075,0.0003919874235790219,0.01870587971667073,0.6329273468371501,-0.06849190506226144,0.3944110094520172,-0.05242882985500075,0.12627909604692553,-0.013765536148556745,0.5642916031049295,0.11647625388706882,2680.1018378724807,-0.04736662829344478,1131.4640711385482,0.06352524709880504,697.9940867744963,0.15716885064738464,629.2453015884219,0.15774481194390863
"Washington DC (Hagerstown MD) Media Market, USA",6389832.0,0.12193497419024475,2006.5094297925461,0.12802223265254584,200.66632913219001,0.5306385206997617,0.1259181775045103,0.23107477630084797,0.08187273155225365,0.002195362882780017,0.0005458672465880167,0.027754563813258314,0.5587303594344707,-0.07004261966876713,0.31252942115724425,-0.045128179157298054,0.1065210651573728,-0.00538435149725526,0.5269526231964273,0.07108933071532075,3851.9367982492827,0.1008015949350835,2535.528668906365,0.11499878032485844,1675.9926842155423,0.12393086501531031,1413.8148131650523,0.12490724311057415
"Boston MA (Manchester NH) Media Market, USA",6319172.0,0.08051925157283264,2118.808518193105,0.11053367061093179,253.35529216420204,0.7805932486091532,0.0819518759736244,0.054651780328182235,0.05438149175240047,0.0016608188541156975,0.00023420789938935038,0.026526576583134624,0.7201077898318409,-0.09750879962637693,0.2587992309127977,-0.03238772287361549,0.07103060977909574,0.005621375210090193,0.5502289301907529,0.09709435551873223,3388.1988349147337,0.08608266760187114,2546.969686806589,0.1023365174884304,1781.1987854481006,0.11750859703211218,1467.6460798046974,0.11792416887402957
"Phoenix (Prescott) AZ Media Market, USA",4983353.0,0.1402914864750701,1535.969333282041,0.08812209472219502,22.89187719898728,0.6018048490644753,0.2722275544196849,0.040088069217653254,0.02831386819276098,0.03621055943658818,0.001809223629150895,0.019545876039686532,0.5990595212282562,-0.06384732717093955,0.28368157407789263,-0.04838777278379314,0.07565902964124717,-0.009302591254761447,0.5971416448360657,0.16436220197861967,2603.2421439979857,0.03558494954071393,1858.8675449183854,0.07554152623651915,1299.439444334682,0.09528877893835877,1113.7786091872542,0.09783737300820584
"Seattle-Tacoma WA Media Market, USA",4794309.0,0.15292485319573687,1452.9970803365438,0.22903481091793523,70.82455636700126,0.7144987942996582,0.09115161329818333,0.042706258607861945,0.09004509304677692,0.011638382090098907,0.0069113192328654665,0.043048539424555235,0.5964477578252001,-0.09744890645561571,0.14029367853121452,-0.006860276506716306,0.04571679923414467,0.0038789453080309844,0.5636058874470076,0.09205390490127159,2540.523680496604,0.19832760505310826,1768.2030464218003,0.21750392468662483,1208.829949602882,0.2266442330875787,964.8947232332475,0.2084081312297749
