longname,PW Mean Hilliness (Grade),PW Mean Elevation
"Northeast Dallas Neighborhood, Dallas City, Texas, USA",0.03467081478938894,170.09714122014682
"Paradise Neighborhood, Las Vegas City, Nevada, USA",0.030057843579166844,622.2759676469669
"Upper West Side Neighborhood, New York City, New York, USA",0.06205842222488553,38.66727015987045
"Maryvale Neighborhood, Phoenix City, Arizona, USA",0.025272990294112785,325.4533757385178
"Spring Valley Neighborhood, Las Vegas City, Nevada, USA",0.02849043756885482,756.9820547131212
"Sunrise Manor Neighborhood, Las Vegas City, Nevada, USA",0.02832142842855414,546.6971963905258
"Upper East Side Neighborhood, New York City, New York, USA",0.07059023330901516,24.482440708411996
"South Los Angeles Neighborhood, Los Angeles City, California, USA",0.03391191960604604,41.366267246153235
"East New York Neighborhood, New York City, New York, USA",0.03961665230314214,17.48507578908614
"Southeast Los Angeles Neighborhood, Los Angeles City, California, USA",0.031146723573676517,40.95186762988411
"Deer Valley Neighborhood, Phoenix City, Arizona, USA",0.02988857790096069,421.26662052562665
"Astoria Neighborhood, New York City, New York, USA",0.045322539166676536,22.760838196908953
"Bedford Stuyvesant Neighborhood, New York City, New York, USA",0.0376008059706749,25.58016844166113
"Enterprise Neighborhood, Las Vegas City, Nevada, USA",0.028885740023086224,760.9891085776703
"Paradise Valley Neighborhood, Phoenix City, Arizona, USA",0.02972384351107967,439.9776322610249
"North Mountain Neighborhood, Phoenix City, Arizona, USA",0.03264855423565964,388.39537301440896
"Far North Neighborhood, Dallas City, Texas, USA",0.04113502545784409,192.93265689881807
"Williamsburg Neighborhood, New York City, New York, USA",0.04003343488876384,21.011589316663073
"Washington Heights Neighborhood, New York City, New York, USA",0.08083371630567569,46.08792379314953
"Southeast Dallas Neighborhood, Dallas City, Texas, USA",0.03459792627563732,146.622967197253
"Alhambra Neighborhood, Phoenix City, Arizona, USA",0.02466333604485967,350.52163516496034
"Camelback East Neighborhood, Phoenix City, Arizona, USA",0.02932557035086447,363.4041362376987
