longname,PW Mean Hilliness (Grade),PW Mean Elevation
"Tulsa Non-Community, Cherokee OTSA, USA",0.03455978354073837,206.8330249239591
"Cheyenne and Arapaho District 2, Cheyenne and Arapaho OTSA, USA",0.025371639651186016,395.98176976480767
"Rogers Non-Community, Cherokee OTSA, USA",0.036580999103246054,205.2623917178042
"Washington Non-Community, Cherokee OTSA, USA",0.03993924584629482,223.49464378664064
"Mayes Non-Community, Cherokee OTSA, USA",0.046204338718015645,209.9714978159855
"County District 4, Choctaw OTSA, USA",0.047004574179760915,156.55694296155522
"Cheyenne and Arapaho District 3, Cheyenne and Arapaho OTSA, USA",0.044927957503446476,492.51938795503264
"Cheyenne and Arapaho District 4, Cheyenne and Arapaho OTSA, USA",0.03458292472709616,591.6864944232574
"County District 9, Choctaw OTSA, USA",0.03578198966204543,204.229750552903
"County District 11, Choctaw OTSA, USA",0.042517247530702656,223.9200784533938
"Sequoyah Non-Community, Cherokee OTSA, USA",0.04036817705384372,167.11523170903968
"Delaware Non-Community, Cherokee OTSA, USA",0.04596899366136612,281.3282435764686
"Cherokee Non-Community, Cherokee OTSA, USA",0.0521878710617137,247.5614828924945
"Muskogee Non-Community, Cherokee OTSA, USA",0.03878292534843858,175.61571091903693
"County District 10, Choctaw OTSA, USA",0.04340765781302832,195.50360088041705
"County District 5, Choctaw OTSA, USA",0.04192183126578306,175.46373727630393
"County District 1, Choctaw OTSA, USA",0.03960995175884043,140.9976239841823
"County District 12, Choctaw OTSA, USA",0.04160707923827216,219.94194506501776
"County District 8, Choctaw OTSA, USA",0.03715398489967615,156.92590866291553
"Craig Non-Community, Cherokee OTSA, USA",0.04303936201160222,231.2729582114525
"County District 7, Choctaw OTSA, USA",0.049861620613446865,181.0785033729632
"County District 2, Choctaw OTSA, USA",0.0472771316663291,151.84361463633508
"Adair Non-Community, Cherokee OTSA, USA",0.050203299444391156,331.47064346227165
"County District 6, Choctaw OTSA, USA",0.052474947565399714,222.1385888495733
"Cheyenne and Arapaho District 1, Cheyenne and Arapaho OTSA, USA",0.04367597139777376,514.2119884390929
"Polson District, Flathead Reservation, USA",0.05888074508504704,945.6342779645822
"County District 3, Choctaw OTSA, USA",0.06592185456177298,235.43044664261748
"Nowata Non-Community, Cherokee OTSA, USA",0.03185560354091198,227.9992417049146
"Tuba City Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.039015052012843845,1501.2792342128657
"Shiprock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.033423945304864165,1528.2863997188103
"Chinle Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.03899101406455909,1732.2776100882288
"Ottawa Non-Community, Cherokee OTSA, USA",0.03767236505078882,247.6652656322895
"Wakpamni District, Pine Ridge Reservation, USA",0.04278382000772041,996.0513570213118
"Kayenta Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.04192735305512333,1762.1303901908304
"Ronan District, Flathead Reservation, USA",0.04254935595329545,938.6145087938102
"Wagoner Non-Community, Cherokee OTSA, USA",0.04727077402386024,188.6343500777958
"Fort Defiance Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.045235495441042536,2116.4802109934476
"St. Michaels Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.05153836078378831,2083.993081021621
"Wolf Point District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.04472044656421339,619.7851391512411
"Mission District, Flathead Reservation, USA",0.04481948943847593,921.4021988619198
"Pablo District, Flathead Reservation, USA",0.0478168938978484,954.0117611110062
"Antelope Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.057738924030946104,786.4381964225272
"Long Hollow District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.04956789017245466,382.84882049289536
"Park Hill, Cherokee OTSA, USA",0.045846018610104414,239.9365134650382
"Shell Creek Segment, Fort Berthold Reservation, USA",0.03549360624429971,584.2082271543954
"District 3, Gila River Indian Reservation, USA",0.04259752440283738,391.02789455306186
"Church Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.058576903751386945,2074.276058168263
"District 4, Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.03308295100951495,687.6099587859624
"Poplar District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.04551816594914144,603.9316268402105
"Arlee District, Flathead Reservation, USA",0.07336040030724329,1100.6628804074471
"Crownpoint Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.04953154971471145,2103.459843442654
"Piñon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.035684034290070596,1947.5018036281208
