longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020)
"New York-Jersey City-Newark [Urban Area], NY-NJ, USA",18180928.0,0.06850700910316569,9726.888121325543,0.07617395084832465,2028.8274993315383,0.4749188820284641,0.23426818477032635,0.1662914566297166,0.10141726538931346,0.0016621813804003844,0.0002608777725757453,0.02118115202920335,0.5632700386151227,-0.06632257901158956,0.35894030969211077,-0.06096537010017611,0.18655194715330997,-0.024993798896248032,0.5127436114243167,0.07477671146904001,13274.2478238577,0.05763615309373543,11456.706329478704,0.06703351211207087,8131.759538621078,0.08374215394385517,6893.261643993477,0.09301794218575206
"Los Angeles-Long Beach-Anaheim [Urban Area], CA, USA",11960603.0,0.02314038849044651,4450.210330670751,0.0017745764807181985,2789.562920239464,0.29081167563207305,0.46429105622851957,0.06805317424213478,0.15004168268104878,0.001879420293441727,0.002503385489845286,0.022419605432936786,0.5352627472277629,-0.03406552757174908,0.3084115013355013,-0.040597169077335016,0.15102629718024674,-0.022381400262625334,0.4596381688561553,0.05602937239453857,6100.152225477172,-0.005886166491178116,5097.899485009001,-0.005752171146256333,3956.311111955627,0.0036046883009303366,3458.971250176122,0.00863185080106535
"Chicago [Urban Area], IL-IN, USA",8517630.0,0.01809376551928177,3293.1969709127375,0.030833959680415836,1383.6361647358842,0.5206319128677813,0.21746354326262118,0.18561712589065268,0.05939680404056058,0.001290147611483476,0.0002002904563828201,0.015400175870517974,0.6301566973013625,-0.06481483620643336,0.4252605502298091,-0.06532312564999643,0.19204187848395657,-0.02196763893019943,0.5363958327355931,0.08449904332764142,4704.013330763379,0.02607831316283854,3897.6272652450534,0.03140626584208984,2817.007108147718,0.025335066875027824,2461.4303433611094,0.02039749825379502
"Miami-Fort Lauderdale [Urban Area], FL, USA",5498915.0,0.10522203016413238,2525.491402233243,0.08502782539132225,1594.1435848184444,0.3497875489983024,0.4159764244400941,0.1950337475665654,0.02204725841370525,0.0013639054249792914,0.0003133345396319092,0.015477780616721663,0.5877999951498298,-0.04102414967552748,0.3809672534641849,-0.0598802360186258,0.1404711978337344,-0.025620607098835138,0.5666413136189024,0.14836946529501296,4262.642840766739,0.09053775257189055,2999.211258621008,0.08671687712914405,2176.133135293902,0.07563446248919053,1859.174266788878,0.07386490196440303
"Houston [Urban Area], TX, USA",4895477.0,0.19571085718511189,1896.1381660076456,0.049625030334242336,1062.8488401099687,0.3447694678169257,0.37936977336427075,0.18349304878768707,0.07502598827448276,0.0020696655300392586,0.0005151694104578574,0.01475688681613661,0.5159428348124561,-0.05575741139541457,0.30614306793356866,-0.060691441998674905,0.1617097431176005,-0.029348954319133147,0.5349432729456419,0.09450794298285087,3698.2154885666605,-0.0034753879716273627,2389.640198847613,0.026069655429755242,1614.790129977274,0.0654134740875732,1414.181505232766,0.07869048421315648
"Dallas-Fort Worth-Arlington [Urban Area], TX, USA",4962589.0,0.1551135909099061,1793.1427817085953,0.05569244524155511,1081.506525879697,0.44520370314769164,0.3038103699500402,0.17095935206401336,0.05887491388063771,0.003497569514622307,0.0008455263976122141,0.016808565045382563,0.5268288197220345,-0.06144533756349774,0.30061900939010566,-0.0477095109253321,0.1492937619367346,-0.016699397455749387,0.5484719753346791,0.0818852654129969,3072.1178703614682,0.046908006674316216,2212.198691519403,0.044180118158212295,1504.1350223320637,0.07035109347097224,1291.7885547831418,0.0871462043684034
"Philadelphia [Urban Area], PA-NJ-DE-MD, USA",5430492.0,0.0489150890932166,2951.4572741535712,0.054544647368827595,1075.2529224846157,0.6315645064940709,0.08141601166155847,0.21378136640289683,0.052274637362507856,0.0015934099525420533,0.00025264745809403644,0.01911742066832987,0.6681769866554621,-0.08944880425608781,0.3920068473550507,-0.08188783964734786,0.16635134034109167,-0.017305428362125175,0.5358799939351134,0.07140711425290495,4347.4188329236695,0.03263656646742981,3444.10522566272,0.04994178544450557,2525.4411553062864,0.05730093478197095,2128.922053154304,0.05537073977376939
"Washington-Arlington [Urban Area], DC-VA-MD, USA",4576645.0,0.13068830988639057,2595.661491761298,0.12351146412349068,1338.0823733665527,0.43366570926956316,0.1555381726133445,0.2727172415601385,0.1060110626889348,0.0020056176522321484,0.0005844892929209061,0.029477706922865984,0.4990483477604651,-0.06044943474218151,0.28578629102464487,-0.04452877083871842,0.12815706988939435,-0.009823218290034394,0.5221991520646839,0.06035304456944478,4684.5372510844945,0.09730911363617108,3223.3197624979016,0.11120058508397394,2189.951997267574,0.1164492716218406,1865.7470775972904,0.11607248893258053
"Atlanta [Urban Area], GA, USA",4312452.0,0.1592613668511557,1054.70555739296,0.13498121337946276,669.5272298705004,0.44788370977810305,0.1159398411854787,0.35668524542418095,0.05627610463838206,0.001954572479879196,0.0004109031242550642,0.020849623369720984,0.5861941713556468,-0.06495132624998645,0.3683983585205691,-0.056147396862269106,0.13722416832851528,-0.018005260422406924,0.5634611778092518,0.104310483943268,3289.784768608483,-0.06076631208886045,1431.6426495913074,0.058298604153310965,923.1426352177497,0.14490445707132796,841.9691355248142,0.1437574965360284
"Boston [Urban Area], MA-NH, USA",4022144.0,0.08947093888234732,2915.769587608245,0.10451980707275177,898.9224497808502,0.7222158132578048,0.10065676415364543,0.07428699718359164,0.07036520820736403,0.0013428161696846259,0.0002215236451007224,0.03091087738280877,0.6631396848332523,-0.09933816160462339,0.26315404422116284,-0.038754734674285474,0.09553514655987295,0.0023614760662184764,0.5250038969041981,0.05913283327260737,4389.609740035431,0.08365948813121829,3453.3825191830415,0.09860264943240135,2470.723002165019,0.11038765195772658,2055.179888551208,0.11055527409684884
"Phoenix-Mesa-Scottsdale [Urban Area], AZ, USA",3491451.0,0.1388712028322895,1850.3029755362402,0.07772469561378068,1210.177071898782,0.6099979635973697,0.2760267865709701,0.04418993707773645,0.03395722867083055,0.013936899014192095,0.0017883682171108803,0.020102816851790273,0.5896709674091769,-0.07218071485329036,0.2514291611947402,-0.05356848120697835,0.08339239402324637,-0.01160739212343409,0.5909590232226751,0.1388805072858857,2842.484356782645,0.04326098896536758,2166.2871837544635,0.07117442350289549,1608.9545378947948,0.08318119825893966,1417.7563045450283,0.08406934087565324
