longname,PW Mean Hilliness (Grade),PW Mean Elevation
"Toronto Population Center, ON, Canada",0.05162065338220257,159.0051887261509
"Montréal Population Center, QC, Canada",0.05335247077434686,34.96350415178274
"Vancouver Population Center, BC, Canada",0.050814042445794794,56.11873981140444
"Calgary Population Center, AB, Canada",0.04773590770899746,1094.7126003157089
"Edmonton Population Center, AB, Canada",0.0532710764348347,687.3150244211366
"Ottawa - Gatineau Population Center, QC-ON, Canada",0.05143585664486943,80.52244402585093
"Winnipeg Population Center, MB, Canada",0.05250497604338362,233.68514488058597
"Québec Population Center, QC, Canada",0.04509769745421851,74.06810848320184
"Hamilton Population Center, ON, Canada",0.0430848905081502,142.91128856568176
"Kitchener Population Center, ON, Canada",0.07831841193261382,326.1740035408125
"London Population Center, ON, Canada",0.03838063910048315,264.2853987974137
"Victoria Population Center, BC, Canada",0.0532875225861738,37.42060483131496
"Halifax Population Center, NS, Canada",0.05534160337977611,55.14637821271409
"Oshawa Population Center, ON, Canada",0.060188754284450766,116.39112242583562
"Windsor Population Center, ON, Canada",0.03639886740391734,183.85828064019137
"Saskatoon Population Center, SK, Canada",0.04709360481755346,499.9991905605394
"St. Catharines - Niagara Falls Population Center, ON, Canada",0.05064550012327287,137.81308179722367
"Regina Population Center, SK, Canada",0.0530237425550325,577.4261765079616
"St. John's Population Center, NL, Canada",0.08091403236973382,99.53489527074895
"Kelowna Population Center, BC, Canada",0.06710693705228697,421.58362533273583
"Barrie Population Center, ON, Canada",0.06760634241566607,261.28297395721216
"Sherbrooke Population Center, QC, Canada",0.05261224829822029,222.5896071647327
"Guelph Population Center, ON, Canada",0.08525705778036838,333.66054136987367
"Kanata Population Center, ON, Canada",0.03759227708632178,107.38713881708543
"Abbotsford Population Center, BC, Canada",0.07136093112462386,70.09392237170233
"Trois-Rivières Population Center, QC, Canada",0.03128529622205275,32.40738054908888
"Kingston Population Center, ON, Canada",0.041446001350839895,94.65231915297659
"Milton Population Center, ON, Canada",0.05121956469237167,192.7006061404387
"Moncton Population Center, NB, Canada",0.035464392410336575,27.427657177483212
"White Rock Population Center, BC, Canada",0.052585675958991725,60.301544663108615
"Nanaimo Population Center, BC, Canada",0.06286494827271386,75.79661682189038
"Brantford Population Center, ON, Canada",0.05164340825962852,218.32008726746065
"Chicoutimi - Jonquière Population Center, QC, Canada",0.0561275870827721,104.98458502994276
"Saint-Jérôme Population Center, QC, Canada",0.07024067354727608,109.46068696243097
"Red Deer Population Center, AB, Canada",0.03605909424139179,887.9663072266059
"Thunder Bay Population Center, ON, Canada",0.041213300255130904,204.36314774355503
"Lethbridge Population Center, AB, Canada",0.04306294589430234,911.9098102495353
"Kamloops Population Center, BC, Canada",0.07557967734124932,476.9309443411046
"Sudbury Population Center, ON, Canada",0.07143680423772909,265.8332498089162
"Saint-Jean-sur-Richelieu Population Center, QC, Canada",0.02921305338731843,33.557189575561
"Peterborough Population Center, ON, Canada",0.057517712344879755,217.9136946770268
"Chilliwack Population Center, BC, Canada",0.06497231231941551,45.79574940587371
"Châteauguay Population Center, QC, Canada",0.04338283030135849,35.02124994678085
"Belleville Population Center, ON, Canada",0.04210196917548454,82.93344337064411
"Sarnia Population Center, ON, Canada",0.04032553787041026,184.95430505735882
"Airdrie Population Center, AB, Canada",0.04509595338936326,1086.7345672444928
"Drummondville Population Center, QC, Canada",0.0361814622098448,90.55445775565025
"Welland - Pelham Population Center, ON, Canada",0.05721231569901418,186.68779554198707
"Fort McMurray Population Center, AB, Canada",0.06726710721728699,327.6164889609015
"Prince George Population Center, BC, Canada",0.05678427759303135,622.4344205139175
"Sault Ste. Marie Population Center, ON, Canada",0.03643476030876238,195.00569455826997
"Fredericton Population Center, NB, Canada",0.04835987228308719,41.3745194056104
"Medicine Hat Population Center, AB, Canada",0.04493301401526102,703.5046038985371
"Grande Prairie Population Center, AB, Canada",0.04081667357879822,662.8469821660534
"Granby Population Center, QC, Canada",0.0368293329442604,118.15548338034245
"Saint John Population Center, NB, Canada",0.06414944463909361,29.099963877870834
"Bowmanville - Newcastle Population Center, ON, Canada",0.059150358350015066,95.99041987457062
"Beloeil Population Center, QC, Canada",0.04334881172056694,29.02386616304555
"Charlottetown Population Center, PE, Canada",0.03514060575342911,19.259511089451575
"Vernon Population Center, BC, Canada",0.07265659162149986,432.7914671499776
"North Bay Population Center, ON, Canada",0.06432320544477078,212.08437194485572
"Saint-Hyacinthe Population Center, QC, Canada",0.03661728549616086,33.01261702530717
"Brandon Population Center, MB, Canada",0.037849235009733105,386.08658974588354
"Joliette Population Center, QC, Canada",0.044446806129582926,59.00453425466891
"Courtenay Population Center, BC, Canada",0.04567806794840052,38.09468236787307
"Cornwall Population Center, ON, Canada",0.031275003632520365,56.69309972427541
"Victoriaville Population Center, QC, Canada",0.05323684709897218,142.3912692812864
"Woodstock Population Center, ON, Canada",0.052546693289798906,300.6745932921889
"St. Thomas Population Center, ON, Canada",0.03810488808097604,235.81963740605187
"Chatham Population Center, ON, Canada",0.05770125479459034,181.74843980536258
"Georgetown Population Center, ON, Canada",0.06481018826802333,245.45227243588454
"Salaberry-de-Valleyfield Population Center, QC, Canada",0.04799949884530406,42.60929038436764
"Spruce Grove Population Center, AB, Canada",0.04104718863728455,692.4842328686215
"Shawinigan Population Center, QC, Canada",0.0525760935559709,124.9562506321847
