longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"Creek OTSA, USA",-0.2727521173789738,-0.31642215115836697,0.04367003377939316
"Cherokee OTSA, USA",-0.42029659414839077,-0.4199210043470105,-0.00037558980138024944
"Lumbee SDTSA, USA",0.0812174456613823,0.11302489899624568,-0.031807453334863386
"Chickasaw OTSA, USA",-0.5866429968646302,-0.5683148435203731,-0.01832815334425708
"Choctaw OTSA, USA",-0.624173027740886,-0.5841217915779681,-0.04005123616291795
"Kiowa-Comanche-Apache-Fort Sill Apache OTSA, USA",-0.3714811950660466,-0.38203898686846605,0.010557791802419447
"Cheyenne and Arapaho OTSA, USA",-0.5647557903286545,-0.5912888305751028,0.026533040246448314
"United Houma Nation SDTSA, USA",-0.5152783063276329,-0.5038997140099506,-0.011378592317682346
"Citizen Potawatomi Nation-Absentee Shawnee OTSA, USA",-0.4552488887769459,-0.477171991103529,0.021923102326583066
"Cher-O-Creek SDTSA, USA",-0.3520979996608325,-0.4057703136831971,0.05367231402236461
"Knik ANVSA, USA",-0.5118651129296719,-0.5409260446753125,0.029060931745640617
"Coharie SDTSA, USA",-0.19736791011581084,-0.18970155502334032,-0.007666355092470517
"Sac and Fox OTSA, USA",-0.4896153793280144,-0.49224505455429857,0.002629675226284156
"Echota Cherokee SDTSA, USA",-0.47817196869893797,-0.4956860328917294,0.017514064192791445
"Samish TDSA, USA",0.34241869480631293,0.26085346408997845,0.08156523071633448
"Kenaitze ANVSA, USA",-0.5016042586254715,-0.5352384991043756,0.033634240478904065
"Four Winds Cherokee SDTSA, USA",-0.3579232725674226,-0.3703337687444825,0.01241049617705986
"Natchitoches SDTSA, USA",0.09478425686842357,0.09467607070275919,0.00010818616566438122
"Kickapoo OTSA, USA",-0.519807205557624,-0.5213096413030542,0.0015024357454301862
"Kaw/Ponca joint-use OTSA, USA",-0.4368997699703631,-0.4429886194472428,0.00608884947687971
"Chickaloon ANVSA, USA",-0.40113886532346743,-0.4457577174888685,0.04461885216540107
"MaChis Lower Creek SDTSA, USA",-0.7358541777030161,-0.7493008963143885,0.013446718611372366
"Seminole OTSA, USA",-0.46884766884987067,-0.44538217842630834,-0.02346549042356233
"Ninilchik ANVSA, USA",-0.08789613397662234,-0.15063000203504048,0.06273386805841814
"Pawnee OTSA, USA",-0.5773864325789919,-0.5335537236441728,-0.043832708934819165
"Caddo-Wichita-Delaware OTSA, USA",-0.6290293692041393,-0.6008546813337585,-0.0281746878703808
"Bayou Lafourche SDTSA, USA",-0.7814489206431114,-0.7208046023320839,-0.06064431831102757
"Cherokee Tribe of Northeast Alabama SDTSA, USA",-0.7194844387068156,-0.7190084583075087,-0.0004759803993068523
"Ketchikan ANVSA, USA",-0.17278167013102108,-0.22682253763786311,0.05404086750684203
"Nanticoke Indian Tribe SDTSA, USA",-0.048421555283084686,-0.16654218851636587,0.11812063323328119
"Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA, USA",-0.20075400580190575,-0.2383812584708524,0.03762725266894665
"Grand Caillou/Dulac SDTSA, USA",-0.7107260379502288,-0.6202316182852196,-0.09049441966500926
"Occaneechi-Saponi SDTSA, USA",-0.02440878094976926,0.010944366308147923,-0.03535314725791718
"Haliwa-Saponi SDTSA, USA",0.5872764516874256,0.6622087403414342,-0.07493228865400858
"Meherrin SDTSA, USA",0.47621887253094813,0.485492662852956,-0.009273790322007869
"Iowa OTSA, USA",-0.5899869181810332,-0.5575027028714303,-0.03248421530960288
"Georgia Tribe of Eastern Cherokee SDTSA, USA",-0.5818685210224711,-0.5998864926220201,0.018017971599548988
"Bethel ANVSA, USA",0.2287878787878787,0.2582132564841497,-0.029425377696271016
"Wassamasaw SDTSA, USA",-0.2739751096808597,-0.44408130926083017,0.17010619957997047
"United Cherokee Ani-Yun-Wiya Nation SDTSA, USA",-0.5842925657534764,-0.5548705735307262,-0.029421992222750215
"Kaw OTSA, USA",-0.6607523034923732,-0.6122802256277794,-0.04847207786459384
"Douglas ANVSA, USA",0.43913513720050495,0.41973280707427035,0.0194023301262346
"Southeastern Mvskoke Nation SDTSA, USA",-0.19447623547532128,-0.16042904935998012,-0.03404718611534116
"Ottawa OTSA, USA",-0.48520338937759133,-0.43541173708183556,-0.04979165229575577
"Nanticoke Lenni Lenape SDTSA, USA",0.5188021638482979,0.5459509939669339,-0.027148830118636003
"Peoria OTSA, USA",-0.3875785009995355,-0.3833653951889737,-0.004213105810561779
"Apache Choctaw SDTSA, USA",-0.6437089956034203,-0.5526779121237101,-0.09103108347971023
"Barrow ANVSA, USA",0.015030605623344339,0.11527795939878827,-0.10024735377544393
"Quapaw OTSA, USA",-0.5426805473346897,-0.468149911053337,-0.07453063628135276
"Pointe-au-Chien SDTSA, USA",-0.8099041078276761,-0.7488860476349707,-0.06101806019270539
"Sitka ANVSA, USA",0.18708409309017615,0.12710323699811432,0.05998085609206183
"Unalaska ANVSA, USA",-0.011122345803842207,0.18991416309012862,-0.20103650889397084
"Edisto Natchez Kusso SDTSA, USA",-0.21178557134500836,-0.14824435812932385,-0.06354121321568451
"Seneca-Cayuga OTSA, USA",-0.5962465796654763,-0.5811362766789191,-0.015110302986557245
"Miami/Peoria joint-use OTSA, USA",-0.43149227774612087,-0.3904831913220516,-0.04100908642406925
"Tonkawa OTSA, USA",-0.5533055754680196,-0.542272094165269,-0.011033481302750614
"Nome ANVSA, USA",0.11189400163339312,0.045067967117431655,0.06682603451596147
