longname,Mean high temp,Mean high heat index,Mean high dewpt,High temperature Above 90°F %,High temperature Between 40 and 90°F %,High temperature Below 40°F %,Humid days (dewpt > 70°F) %,Non-humid days (50°F < dewpt < 70°F) %,Dry days (dewpt < 50°F) %,Mean sunny hours,Rainfall,Snowfall [rain-equivalent],High windspeed (>10mph) days %,Mean high temperature in summer,Mean high temperature in winter,Mean high temperature in fall,Mean high temperature in spring
"Los Angeles CA HRR, USA",73.72136847831634,73.02828658062788,51.966633713769745,0.0748297602619759,0.9251001915300175,7.004820800643425e-05,0.0009610161678468842,0.6651253306377534,0.33391365319439975,8.27085191715858,0.3514758841498227,0.0009075445472089257,0.01186125345832732,84.21740829858533,64.63232104266751,72.55664903827585,73.04204930971152
"Houston TX HRR, USA",78.99738575388164,83.67459205800651,64.97175495573032,0.2100959881124572,0.7872583096242491,0.0026457022632936818,0.44838862142234326,0.4071333134715384,0.1444780651061183,5.468401235857784,1.186324505380785,0.0009456428843590886,0.17374733626143296,91.24344718594155,66.29494361310623,75.03049881083906,82.78321021238949
"Atlanta GA HRR, USA",71.90032062560279,73.12036794034535,56.29975065162701,0.08132678017516126,0.9018240215226437,0.016849198302195056,0.21395903049332635,0.47840810878090767,0.307632860725766,5.232048076735682,1.2232752930140771,0.008534828095151414,0.090870144564167,86.55397710677398,56.79406574082026,66.27143744387969,77.19361786222898
"Dallas TX HRR, USA",76.48709483444216,78.8902276021322,58.41364472425789,0.23237456045316837,0.7526306310338898,0.014994808512941823,0.28009119264873455,0.44278520361273155,0.2771236037385339,6.358192182753041,1.0101651747971028,0.008306071434434344,0.29196114763338565,92.86236051507129,60.62013696023097,70.86846896805925,80.75878747765593
"New York NY HRR, USA",61.06736348349675,60.63352638708133,49.230365004470535,0.014065182327275189,0.8552261446090091,0.13070867306371572,0.10958979107233648,0.4043139788007785,0.486096230126885,4.9344895469410295,1.0440701903268716,0.1050320640839617,0.2213775478908018,80.38388477921688,41.48729106282447,56.63319020114924,64.82737920928382
"Boston MA HRR, USA",58.100744786238565,57.10627678973142,46.45795864442949,0.013522737519071433,0.8091326587850083,0.17734460369592023,0.059566530002494435,0.4072729803866252,0.5331604896108805,4.866600643056017,0.9857012419741477,0.1546611525254269,0.29259181079162305,77.40268427831461,38.85158921513524,54.071885189881996,61.160104543227504
"East Long Island NY HRR, USA",59.554891047210084,58.943648033861514,49.435379839582865,0.005855270328114639,0.8655576658810515,0.12858706379083384,0.10493166218560829,0.4077938469191504,0.4872744908952414,5.062352277188521,1.0789300095400602,0.09821685148380424,0.38190169679812563,78.14394017022428,41.12170490984266,56.44371399648847,61.654967738854836
"Philadelphia PA HRR, USA",64.17993896144779,64.01485570260493,49.12713886501748,0.048714514072747274,0.8387651258315706,0.11252036009568217,0.12142749145853052,0.4044257046583688,0.47414680388310065,4.848838692378857,1.0439508195653773,0.08469341289815345,0.13517292441560083,83.5413636386798,44.13246193768213,58.47084225249961,69.58923727297173
"Orlando FL HRR, USA",81.04250601260061,85.6374841100194,66.92924430061558,0.13482666722478792,0.8651733327752121,0.0,0.4580660341365481,0.4750482698495702,0.06688569601388165,5.349249277651372,1.0706952787013695,2.4249176058570976e-05,0.11808636754851208,88.53387566704193,72.53796106989996,78.78327088378968,83.91835244055096
"San Diego CA HRR, USA",71.81811515629789,71.47482556487626,54.506552320497676,0.05880957332877128,0.941189210258123,1.2164131056651376e-06,0.010029808866133617,0.7460529852509483,0.2439172058829181,7.775986723623945,0.329166968960727,0.00010045508962449532,0.025099561102895122,80.79056881196718,64.18146310625768,71.32040985387899,70.62415815725545
"Phoenix AZ HRR, USA",83.7101554261299,82.28996815209301,43.03410257721729,0.40329928917450397,0.5905080970025237,0.006192613822972433,0.03655690151147244,0.26146097233334015,0.7019821261551875,8.75295461969422,0.23209449737014262,0.011559419877003707,0.032633544124094464,101.08172777169413,67.10188566999476,77.2636197053865,88.49226776728284
"Minneapolis MN HRR, USA",54.76438927045941,53.36692984847292,41.36372092061282,0.015986453648406087,0.6659905798765291,0.31802296647506484,0.056478086672303994,0.3364476587107827,0.6070742546169132,4.690155735701542,0.6948528136190945,0.14300941445565257,0.23477069800938827,79.05955495664999,28.179042324459555,46.52502008220662,63.993789248465895
"Orange Co. CA HRR, USA",71.89521074308678,71.68105598831296,55.46285695085513,0.033267902747183616,0.966732087321084,9.931732412841196e-09,0.006345308705562882,0.7922363069230836,0.2014183843713536,8.028252171275595,0.3586063568945348,5.943610283833673e-06,0.011917158427584765,80.49176742873098,64.58666673568804,71.69477721425577,70.4788173601285
"St Louis MO HRR, USA",66.57602277991437,67.11913250511796,51.078823779661185,0.08505030859332505,0.803566714330871,0.1113829770758039,0.16681527379609773,0.3964078937977943,0.436776832406108,5.229612269384316,1.013103978405057,0.05035045318527588,0.13719808627755356,86.09016850927831,45.873079495584136,59.7905578580922,73.51221588613313
"San Bernardino CA HRR, USA",74.38003908375401,73.14761304456131,47.533852116233135,0.13704543742923228,0.8623688642496972,0.0005856983210705497,0.000995677341574899,0.47874241401332157,0.5202619086451036,8.44304266948388,0.3673633010671401,0.004741366225975223,0.006487180381656048,88.80709003675257,62.146389006964995,71.41159653323363,74.51263811682662
"Miami FL HRR, USA",81.11852520633849,86.17412616665612,69.93654373494164,0.029323901505154303,0.9706760984948457,0.0,0.5885283815229547,0.3958752553654872,0.015596363111558056,5.657418604197019,1.1591473368142542,0.0,0.29933441471305744,86.35571473366667,75.52187279046859,80.25704967673482,82.0913399980807
"Denver CO HRR, USA",62.30641460912383,59.80967373068255,35.79921804055701,0.052322537016736295,0.8060551209712745,0.1416223420119893,0.00020868782797335903,0.2147429592158802,0.7850483529561465,6.596569607513377,0.3036505703681775,0.18955322581359016,0.034501730127469515,82.47178910885243,44.324723983672115,55.26504732131231,66.1532139940133
"Seattle WA HRR, USA",58.64047214155671,57.482690919470286,47.86748232668781,0.0020335934993874153,0.9644689649220108,0.03349744157860169,0.00023213047430971313,0.4264088668572583,0.573359002668432,3.955893870327154,1.420141558597554,0.04814760225274245,0.08151444309702499,72.47071994927538,47.44202597750113,53.34199589981716,60.62315310420185
"Nashville TN HRR, USA",69.68187668649695,70.74334072547785,54.538478583786116,0.08865695632710574,0.8594451022670275,0.051897941405866746,0.20276045623698674,0.4410497593644664,0.35618978439854687,5.015700542536765,1.2763277069392676,0.02498241010307229,0.08114664092748647,86.79088758886822,51.90459144669625,63.62090449307704,75.50456521562266
"Columbus OH HRR, USA",62.29713471921258,61.883195473124275,48.65024482775438,0.023785173306939786,0.8155017260611245,0.1607131006319357,0.09746347271292348,0.4254158330990942,0.4771206941879823,4.4425794505991085,1.0191200020030442,0.08769561635289692,0.18417136022629585,81.80327741910365,41.2303205001316,56.016585822420545,69.10952978253813
"San Antonio TX HRR, USA",81.11723902100663,84.65457149166609,61.950378264997184,0.30145014032171935,0.6952466863284372,0.0033031733498434176,0.3648250071142752,0.4482129212212111,0.18696207166451367,5.938315978371305,0.7842306484460689,0.0007370642493347178,0.20958032764131565,94.25012819085401,67.87426132138062,76.04863160494955,85.59476400112493
"Fort Lauderdale FL HRR, USA",81.27374960108092,86.42122465045964,69.50176817616617,0.04885126148104575,0.9511487385189542,0.0,0.5595170260289912,0.4184087030866262,0.022074270884382546,5.3104280319320685,1.213874138533726,9.712653449308486e-09,0.24291688272241402,87.04513666730243,75.17458991013449,80.1687237606667,82.43029588140638
"Indianapolis IN HRR, USA",62.69099668941321,62.444121503330365,48.94686908814962,0.028708506175796768,0.8104987960147719,0.16079269780943126,0.11316085445611619,0.41117744445379656,0.47566170109008726,4.6670226378640365,1.0163017713210307,0.07774980964537256,0.23004519924823424,82.46149114722547,41.115930589309215,56.251497457077164,69.88728777580484
