longname,PW Mean Hilliness (Grade),PW Mean Elevation
"Houston TX HSA, Houston TX HRR, USA",0.04338176292366019,30.97265254456965
"Chicago IL HSA, Chicago IL HRR, USA",0.037693705121332265,184.62566948043806
"Brooklyn NY HSA, New York NY HRR, USA",0.04376056075600893,22.518863272906284
"Dallas TX HSA, Dallas TX HRR, USA",0.0380154596675839,168.90433104781053
"Phoenix AZ HSA, Phoenix AZ HRR, USA",0.029099275764140155,370.4609501641745
"San Antonio TX HSA, San Antonio TX HRR, USA",0.07187724542044648,245.56146231224483
"Las Vegas NV HSA, Las Vegas NV HRR, USA",0.029287439257501144,685.0712046641738
"New York NY HSA, New York NY HRR, USA",0.061354643014967514,27.67792454992744
"Miami FL HSA, Miami FL HRR, USA",0.028772523135195353,12.083404783234778
"Los Angeles CA HSA, Los Angeles CA HRR, USA",0.04686623708881328,74.10167337970606
"Denver CO HSA, Denver CO HRR, USA",0.039350870074305946,1730.1241885389159
"Philadelphia PA HSA, Philadelphia PA HRR, USA",0.03706291664954479,41.66334869649339
"Austin TX HSA, Austin TX HRR, USA",0.05646822657408351,220.11907229544317
"Atlanta GA HSA, Atlanta GA HRR, USA",0.05513882769067183,291.9541147889384
"St Louis MO HSA, St Louis MO HRR, USA",0.047088216096546946,170.90459114804463
"Columbus OH HSA, Columbus OH HRR, USA",0.041347486388128976,264.74118728868353
"Portland OR HSA, Portland OR HRR, USA",0.05671385088356922,84.09880471559842
"Orlando FL HSA, Orlando FL HRR, USA",0.05142867017322776,24.02326465474324
"Minneapolis MN HSA, Minneapolis MN HRR, USA",0.05519070673261934,268.85513715186323
"Fort Worth TX HSA, Fort Worth TX HRR, USA",0.05161297403553382,206.59578765184605
"Raleigh NC HSA, Raleigh NC HRR, USA",0.05372866995718991,108.35964035576787
"Charlotte NC HSA, Charlotte NC HRR, USA",0.05483253874781884,211.3489476492572
"San Jose CA HSA, San Jose CA HRR, USA",0.03417394846046188,61.35866904480627
"Bronx NY HSA, Bronx NY HRR, USA",0.04670298230670978,27.338453377417622
"Baltimore MD HSA, Baltimore MD HRR, USA",0.04380556303405785,69.53021583858165
"Mesa AZ HSA, Mesa AZ HRR, USA",0.03788254272326396,404.08269989036523
"Salt Lake City UT HSA, Salt Lake City UT HRR, USA",0.04585126865033091,1405.7641272866706
"Memphis TN HSA, Memphis TN HRR, USA",0.039514230187321996,97.76585486595987
"Cincinnati OH HSA, Cincinnati OH HRR, USA",0.05182531048920573,232.85993079601735
"Seattle WA HSA, Seattle WA HRR, USA",0.0746302624284346,70.01670910497148
"Richmond VA HSA, Richmond VA HRR, USA",0.04796724429139744,67.39626104799693
"Sacramento CA HSA, Sacramento CA HRR, USA",0.02721527168777892,25.498884203194617
"Indianapolis IN HSA, Indianapolis IN HRR, USA",0.04653153494501877,240.91151277662422
"Tucson AZ HSA, Tucson AZ HRR, USA",0.03607637250132287,817.9806655864184
"Jacksonville FL HSA, Jacksonville FL HRR, USA",0.04191741801826095,16.608132795318696
"Tampa FL HSA, Tampa FL HRR, USA",0.049776388419510396,17.089413608910746
"Pittsburgh PA HSA, Pittsburgh PA HRR, USA",0.08472804582097583,322.874115454898
"Flushing NY HSA, East Long Island NY HRR, USA",0.045045399497415275,28.66343770757516
"San Diego CA HSA, San Diego CA HRR, USA",0.05072401631359157,89.54405248253119
"Oklahoma City OK HSA, Oklahoma City OK HRR, USA",0.028314022170311072,372.0401366881499
"Washington DC HSA, Washington DC HRR, USA",0.047594175784053956,50.74836298977906
"Fresno CA HSA, Fresno CA HRR, USA",0.03981392140313039,119.5279636590088
"Louisville KY HSA, Louisville KY HRR, USA",0.055718836893042745,171.15300044550207
"Albuquerque NM HSA, Albuquerque NM HRR, USA",0.032368681154531884,1628.7520649950238
"El Paso TX HSA, El Paso TX HRR, USA",0.03370994083577139,1193.3476405664458
"Boston MA HSA, Boston MA HRR, USA",0.043294651134747016,23.586636478647446
"Nashville TN HSA, Nashville TN HRR, USA",0.06032862578067331,183.03365233590452
"Tulsa OK HSA, Tulsa OK HRR, USA",0.038674245974475926,218.23861525251405
"Honolulu HI HSA, Honolulu HI HRR, USA",0.08395088998626513,69.29456409207107
"Grand Rapids MI HSA, Grand Rapids MI HRR, USA",0.04268091802439235,224.49605096826144
"San Francisco CA HSA, San Francisco CA HRR, USA",0.06737273646774308,62.46952963915101
"Birmingham AL HSA, Birmingham AL HRR, USA",0.07565744400415932,205.30984574688316
"Milwaukee WI HSA, Milwaukee WI HRR, USA",0.04094426447097857,212.65467800806402
"Riverside CA HSA, San Bernardino CA HRR, USA",0.04383688045557127,364.5786390126939
"Cleveland OH HSA, Cleveland OH HRR, USA",0.04887658858204064,264.05630246534236
"Omaha NE HSA, Omaha NE HRR, USA",0.04436749923744193,352.702247776426
"Rochester NY HSA, Rochester NY HRR, USA",0.05753175767071359,144.95156099782045
"Jamaica NY HSA, East Long Island NY HRR, USA",0.04216265545161195,25.639040031400896
"Buffalo NY HSA, Buffalo NY HRR, USA",0.04625233173870007,210.05217988917204
"Detroit MI HSA, Detroit MI HRR, USA",0.03324109377245692,192.18819665333942
"Colorado Springs CO HSA, Colorado Springs CO HRR, USA",0.046772126730002576,1981.9838727570182
"Bakersfield CA HSA, Bakersfield CA HRR, USA",0.030176261422850525,188.84057900244704
"St Paul MN HSA, St Paul MN HRR, USA",0.04352386646709155,279.4609436940405
"Des Moines IA HSA, Des Moines IA HRR, USA",0.041771586776896255,289.56949037725104
"Charleston SC HSA, Charleston SC HRR, USA",0.03327981979825895,16.697683717450804
"Baton Rouge LA HSA, Baton Rouge LA HRR, USA",0.031033285261923137,17.182788627749385
"Kansas City MO HSA, Kansas City MO HRR, USA",0.047212211287364345,293.87350602758676
"Lawrenceville GA HSA, Atlanta GA HRR, USA",0.05238567532387206,310.82654464600836
"Knoxville TN HSA, Knoxville TN HRR, USA",0.06890581495781833,313.86099743112146
"Springfield MO HSA, Springfield MO HRR, USA",0.05205044760400091,388.18847106630744
"Ann Arbor MI HSA, Ann Arbor MI HRR, USA",0.04177861755898326,249.13189421580825
"Falls Church VA HSA, Arlington VA HRR, USA",0.052360524842678696,103.32358680393858
"Fort Lauderdale FL HSA, Fort Lauderdale FL HRR, USA",0.030275083426578434,12.398620187920491
"Spokane WA HSA, Spokane WA HRR, USA",0.05237664885373851,643.6367672217051
"Tacoma WA HSA, Tacoma WA HRR, USA",0.07309084198656304,89.85123210084608
"Marietta GA HSA, Atlanta GA HRR, USA",0.06047744626626475,314.6342661113986
"Arlington TX HSA, Fort Worth TX HRR, USA",0.04377083375383508,180.29968099470577
"Mcallen TX HSA, Mcallen TX HRR, USA",0.03255552615226195,39.68371963678455
"Wichita KS HSA, Wichita KS HRR, USA",0.026211617262104702,410.07178439150516
"Joliet IL HSA, Joliet IL HRR, USA",0.03327518302497403,198.41614352203212
"Wilmington DE HSA, Wilmington DE HRR, USA",0.03775290206019612,36.765703837018656
"Jackson MS HSA, Jackson MS HRR, USA",0.05101116179614608,99.13299884253433
"Madison WI HSA, Madison WI HRR, USA",0.04380148015411102,288.4579602889974
"Camden NJ HSA, Camden NJ HRR, USA",0.029197553069183632,26.331087949011508
"Long Beach CA HSA, Los Angeles CA HRR, USA",0.023449203789821897,13.61649015396075
"Mckinney TX HSA, Dallas TX HRR, USA",0.037955393803168896,204.74464359276197
"Anaheim CA HSA, Orange Co. CA HRR, USA",0.035299146943055006,44.4451038780662
"Mobile AL HSA, Mobile AL HRR, USA",0.04699354160096007,41.6628762524004
