longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness
"New York-Newark CSA, NY-NJ-CT-PA, USA",24443770.0,23075278.0,0.05930554769481,22239008.0,0.09913940405974943,8593.751810355403,7926.572099222068,0.08417001735199178,7925.4905772094135,0.08431796450148403,640.7792766780635,604.9050513069478,582.9827174890645,38146.94215256417,0.0959193020660279
"Los Angeles-Long Beach CSA, CA, USA",18644109.0,17876289.0,0.04295186769468764,16372085.0,0.13877426118909106,3567.7642917478793,3568.861753410454,-0.00030751027593774546,3673.318753540682,-0.028735448479950052,210.69499874230266,202.01795046210245,185.01910863554124,88488.616774446,0.3417923838363694
"Chicago-Naperville CSA, IL-IN-WI, USA",9984982.0,9839914.0,0.01474281177660699,9464007.0,0.05504803620707381,3046.186079425108,2954.7598847846853,0.03094200483471262,3288.6897235958345,-0.07373868152741832,357.48124833043425,352.2875394451504,338.8293575860195,27931.484648868856,0.28214379491486846
"Washington-Baltimore-Arlington CSA, DC-MD-VA-WV-PA, USA",9974933.0,9051897.0,0.10197155358705473,7981079.0,0.24982261170450762,2160.8591749570064,1993.8035127653413,0.08378742495039757,1977.0242170486624,0.09298568845189775,295.0401102586403,267.7384087622298,236.06558842479632,33808.73533180183,0.06776751709122807
"San Jose-San Francisco-Oakland CSA, CA, USA",8879549.0,8153643.0,0.089028425698795,7655318.0,0.1599190262246454,3542.35405175053,3303.2917541344264,0.07237093039598794,3312.8005950506617,0.0692928687113924,329.7345396035867,302.7786344438222,284.2737571749477,26929.386926450494,0.11150202801988451
"Boston-Worcester-Providence CSA, MA-RI-NH-CT, USA",8464340.0,7891571.0,0.07257984500171132,7627438.0,0.10972255690573951,2268.653457897672,2048.8978328951985,0.10725553098562633,2028.1048636575056,0.11860757229601956,319.5595276498603,297.93542097497686,287.9634424489795,26487.52194074568,0.0927828549566821
"Dallas-Fort Worth CSA, TX-OK, USA",8167100.0,6851400.0,0.1920337449280439,5596247.0,0.4593887653636446,1578.1135499275701,1490.2208941109939,0.05897961581662665,1552.652828152836,0.016398206548867904,183.66372075889035,154.07594083670597,125.84975649934222,44467.682383074374,0.24478776104245858
"Philadelphia-Reading-Camden CSA, PA-NJ-DE-MD, USA",7379685.0,7067775.0,0.04413128601292486,6688700.0,0.10330632260379446,2610.562050233601,2469.268078711028,0.05722099303058631,2535.5266314435567,0.02959362282356477,374.5177803079074,358.68839994060994,339.45040704928465,19704.498392393652,0.21110140202079816
"Houston-The Woodlands CSA, TX, USA",7325815.0,6114562.0,0.19809317494858994,4878182.0,0.5017510621784919,1724.4109873503212,1633.7928941278128,0.055464859437330406,1645.7119680139638,0.0478206520132019,214.0512457350659,178.6599324749937,142.53443937942401,34224.58474765085,0.1538820789290111
"Miami-Fort Lauderdale-Port St. Lucie CSA, FL, USA",6824706.0,6166143.0,0.10680306960120775,5474897.0,0.24654509482096193,2529.0783028936467,2331.3729929479214,0.08480209324880932,2302.1585440138806,0.09856825867610526,321.6329536259963,290.5963693630556,258.0195092518427,21218.926490772326,0.3076952326797206
"Atlanta--Athens-Clarke County--Sandy Springs CSA, GA, USA",6781828.0,5910299.0,0.14745937557473826,4779041.0,0.4190771746883946,970.6750778560822,852.2678035608549,0.13893200447149434,854.207896022924,0.1363452414516578,216.63596812421892,188.79619857191938,152.65975099049035,31305.180108001754,0.35623342733575003
"Detroit-Warren-Ann Arbor CSA, MI, USA",5424649.0,5318744.0,0.01991165583453537,5456329.0,-0.005806101501577342,1345.5591142616488,1335.1114409672898,0.007825319275812393,1573.191004844977,-0.14469437587825462,311.7140849054846,305.6285150996012,313.53449802526535,17402.64319992091,0.38278006711148244
"Seattle-Tacoma CSA, WA, USA",4953143.0,4274575.0,0.15874513840557247,3775246.0,0.31200536335910295,1909.4939807146366,1547.8760282858027,0.23362203808357193,1444.411620198609,0.32198741273770565,151.71485228284513,130.93030318263428,115.63584762672953,32647.71329550355,0.0658645714158422
