longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Creek OTSA, USA",0.018483954066165473,0.8323169419470198,5.597762008121167,0.758112377347446,1.729524891336069,0.7351627148533334,28.891617626408408,0.009573632114278547,37.21689571910227,0.23984873577929167,0.5690703136223347,0.991531994989666,1.0
"Cherokee OTSA, USA",0.008264452281007278,0.6514548937156931,8.749625749048588,0.5536819050699631,2.8513741617498995,0.41422917815506266,40.92762928393041,0.13284515363436017,47.38942517506598,0.14052586800799338,0.35116180224495563,0.955458261219767,1.0
"Lumbee SDTSA, USA",0.007276319487247604,0.7041771177828556,8.282279627003687,0.636581158424236,2.073997119151756,0.7081225977118174,23.41962451136591,0.4779532847344193,18.398234269492754,0.18423491969927308,0.458119449387681,0.9982304964868384,1.0
"Chickasaw OTSA, USA",0.008887819668100302,0.5416237029302355,9.872359293485738,0.5046563988775044,3.371348687693737,0.1312014618547282,84.80012858504377,0.014732754682503426,63.27203797473874,0.13800925837611833,0.3463838826570662,0.9231563399109322,0.999773580672683
"Choctaw OTSA, USA",0.004888568460409115,0.47998977901526096,12.133513761127997,0.48026292602121734,3.7530830711582612,0.06039632749444895,108.7575229704288,0.0,96.99731750051343,0.13261518123708327,0.27246046391656953,0.8162876595434339,0.9887759948562987
"Kiowa-Comanche-Apache-Fort Sill Apache OTSA, USA",0.015044288513675123,0.6850718906877844,8.001993505843778,0.7132206388625391,2.3588204954780156,0.004886861430566066,80.36189242286257,0.02236658388668024,54.299893942683084,0.2092993804609825,0.4670000745562176,0.920187488348526,0.9973494309487024
"Cheyenne and Arapaho OTSA, USA",0.014492285066904928,0.6922701845382258,7.9279243541067395,0.7156214501575326,2.4546113269667185,0.3539125961806374,73.57813570486583,0.0,71.21342128013667,0.20196913046961362,0.4780200644141762,0.8826723065348903,0.9915792283386569
"United Houma Nation SDTSA, USA",0.00324404867166117,0.9012470436465276,4.666226035218223,0.7184046441625457,1.68201326330484,0.0,63.58286780745093,0.0,78.4728335184923,0.20310569652313726,0.5121741415947414,0.9853623837894564,1.0
"Citizen Potawatomi Nation-Absentee Shawnee OTSA, USA",0.004033766948713656,0.37402253774008365,12.453344194673114,0.3170324521407703,3.969798998405709,0.2556324663154496,40.71394362383079,0.14515659083213242,24.224238475234955,0.014879043966153804,0.0742161337795677,0.9537994474892055,1.0
"Cher-O-Creek SDTSA, USA",0.018668415000620126,0.8860120693103083,4.7097281511103475,0.5884200496418026,2.1915125595210876,0.9594395887494266,14.468602206367223,0.22172946393911233,13.923973518994007,0.23633747782637005,0.5641883572998054,0.9927967824978726,1.0
"Knik ANVSA, USA",0.0034999598877233345,0.3070617829314682,17.83370634116124,0.47382047978403585,3.0639520285809008,0.022848027486348857,55.14253615029049,0.0,41.18578406628013,0.04573382131549897,0.18144816667213837,0.942268437538067,0.9862510891258202
"Coharie SDTSA, USA",0.0043053846937795666,0.5843702994667032,8.197301680817263,0.7178483522494189,2.0094106921806207,0.15711746205387667,41.044553710193846,8.54642417612471e-05,34.256998461440716,0.19347776435197928,0.45914688010546345,0.9964441946050238,1.0
"Sac and Fox OTSA, USA",0.006844735876148913,0.7789334795572158,6.1323699148734585,0.6908050310154563,2.1705154973146,0.0,72.97418663140564,0.18852599472223175,33.351717183998325,0.1637290776458098,0.35632926810521504,0.9833606640139051,1.0
"Echota Cherokee SDTSA, USA",0.0021443439792961125,0.38209893602321404,12.358419612979372,0.43313873151858506,3.1888565818963333,0.33461724471466076,32.646839514201424,0.0,39.01887867736586,0.03524446349931565,0.14415692880289088,0.9591725149575836,1.0
"Samish TDSA, USA",0.056197593248709383,0.7754073208153722,6.4151399753487,0.47297922602956577,3.0450706766377484,0.19860695063442196,33.06793042513615,0.012177004943864008,23.62259386119881,0.11878605320914126,0.2739095598189708,1.0,1.0
"Kenaitze ANVSA, USA",0.007820997005382455,0.5197043623870428,11.059899029108166,0.39691659208361,3.2068936290336523,0.0,94.15157876363877,0.0,107.96469491742327,0.059748389487353615,0.174172244495586,0.8962654962648657,0.9997746379118947
"Four Winds Cherokee SDTSA, USA",0.006962329145666553,0.8994925974838396,4.5967960232750515,0.5080628345033711,2.5386026866315325,0.0,75.15286590482732,0.0,70.34653105080619,0.1168409380001878,0.40963631743115547,0.9291495833673049,0.9877316004471869
"Natchitoches SDTSA, USA",0.004952643445195634,0.9404779855247286,3.715811543317152,0.6117310012062727,2.559918742921016,0.0,69.29022548464722,0.0,47.15487921491182,0.30590320904965707,0.5566583871757322,0.915250534742784,0.9998303012804464
"Kickapoo OTSA, USA",0.007275386892171824,0.42682508854107165,14.018952943044686,0.32183251456643436,3.7925641278875784,0.0,53.807578830306845,0.0,36.56560667821775,0.0802204483594221,0.24425922589664661,0.8193435896238407,1.0
"Kaw/Ponca joint-use OTSA, USA",0.02314399667992592,0.9934980494148244,2.529842519651974,0.9121471735638339,1.0432079810475976,0.0,108.24181795595507,0.0,50.361556128875414,0.20673488576071286,0.5856154283617026,0.9996768076812349,1.0
