longname,PW Mean PM2.5 Pollution,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %
"Houston TX HSA, Houston TX HRR, USA",8.278377172438033,0.43509734557070867,0.5421317857526347,0.013129383752953657,0.0006632484804710958,0.0021166066456757165,0.006861629797556305
"Chicago IL HSA, Chicago IL HRR, USA",8.593487860623018,0.7938263397283379,0.1637999433026047,0.01617645997247155,0.0013407458418195004,0.009183958785079889,0.015672552369686427
"Brooklyn NY HSA, New York NY HRR, USA",7.670862419561604,0.764493592048972,0.09279291680465562,0.027021136967252474,0.07901223779129114,0.014432620561135165,0.022247495826693477
"Dallas TX HSA, Dallas TX HRR, USA",8.042551438996762,0.3516998253698777,0.630888817805882,0.009194237901907305,0.0006138354237181183,0.002331217906932058,0.005272065591682951
"Phoenix AZ HSA, Phoenix AZ HRR, USA",9.25416331613339,0.2659685975195821,0.6990102465232946,0.010801135309012729,0.0004554732437697985,0.01281456213991298,0.0109499852644279
"San Antonio TX HSA, San Antonio TX HRR, USA",7.654139947770841,0.2691512191220663,0.7007353971208099,0.0178557098958795,0.0005536938388337983,0.0053271759972608555,0.006376804025149654
"Las Vegas NV HSA, Las Vegas NV HRR, USA",6.85542931116249,0.5666575125820267,0.4033617307156781,0.014358670082457569,0.0009441993606072989,0.008344274429086786,0.006333612830143457
"New York NY HSA, New York NY HRR, USA",7.663583495637693,0.5076473249035748,0.24164545576558713,0.02191576791511858,0.1690550165636873,0.028288361563679223,0.03144807328835295
"Miami FL HSA, Miami FL HRR, USA",7.031341784258026,0.025596441979346365,0.9259754984846926,0.003779728309417743,0.0015002023011440788,0.0014685445640598,0.041679584361339554
"Los Angeles CA HSA, Los Angeles CA HRR, USA",11.671443560408695,0.5447770216569163,0.3345594130094863,0.015968555924882787,0.0009652683107295117,0.004411209029105944,0.0993185320688791
"Denver CO HSA, Denver CO HRR, USA",6.748008288066933,0.686744887560742,0.2712202590403176,0.02060357267056507,0.000829743012838127,0.014804334745371803,0.0057972029701653365
"Philadelphia PA HSA, Philadelphia PA HRR, USA",7.528593770102716,0.7009978926441401,0.22843403667716114,0.014966660358045385,0.042474767751010514,0.005751382579168733,0.007375259990474042
"Austin TX HSA, Austin TX HRR, USA",7.549435088890296,0.38581057680863945,0.5686264779573521,0.03593755886985912,0.0008584853432791932,0.005235896832427472,0.0035310041884425896
"Atlanta GA HSA, Atlanta GA HRR, USA",8.110051240754153,0.5522365962805956,0.42766572551275095,0.012819269265433236,0.0010401562932122854,0.002181553011985533,0.00405669963602225
"St Louis MO HSA, St Louis MO HRR, USA",8.241633251653095,0.6655707593960951,0.29320617302047225,0.02698272178113615,0.002183778184175531,0.00889893529252609,0.003157632325594716
"Columbus OH HSA, Columbus OH HRR, USA",8.294471799138138,0.683483934754834,0.27170246558519295,0.028918764309901614,0.006542006533318546,0.006642029696426185,0.0027107991203265016
"Portland OR HSA, Portland OR HRR, USA",6.5785971931276785,0.4927471071461576,0.45457218874821725,0.012498237230670775,0.01572653698315234,0.019370440350901415,0.005085489540900538
"Orlando FL HSA, Orlando FL HRR, USA",7.372338290195011,0.04619750973231351,0.9265836678114626,0.00640513862584642,0.001999873615522422,0.00534508835244495,0.013468721862410124
"Minneapolis MN HSA, Minneapolis MN HRR, USA",7.185238798390922,0.7877431640550643,0.16900866452355015,0.020854200191178087,0.0027009412802668302,0.011764411273171783,0.0079286186767688
"Fort Worth TX HSA, Fort Worth TX HRR, USA",7.730389568717236,0.2947820239801763,0.6799851630050835,0.01595414812740102,0.0006820954104793606,0.004125175092592353,0.004471394384267401
"Raleigh NC HSA, Raleigh NC HRR, USA",7.16767311577069,0.3710118609464254,0.58244001374715,0.035628349147296734,0.002542601307940207,0.004264565922129091,0.004112608929058534
"Charlotte NC HSA, Charlotte NC HRR, USA",7.4928611629927335,0.483715275405473,0.49109683827705114,0.015760514851172587,0.0032818704635063796,0.003021643068644669,0.0031238579341523304
"San Jose CA HSA, San Jose CA HRR, USA",8.32958168790795,0.6085782029267703,0.34246595654805295,0.02060623159282378,0.0009755467984913398,0.012491003934212873,0.014883058199648825
"Bronx NY HSA, Bronx NY HRR, USA",7.525667517001895,0.4836665556312264,0.12774574682732007,0.02406996708129802,0.30847212666121837,0.01573524099179675,0.04031036280714048
"Baltimore MD HSA, Baltimore MD HRR, USA",7.309789341222812,0.5677816668756176,0.32960365729207514,0.020769169321205278,0.06374773952040509,0.010001722486137054,0.008096044504559826
"Mesa AZ HSA, Mesa AZ HRR, USA",9.304361467518413,0.2411735360033847,0.7335725545576224,0.010619951880380857,0.0008906927473423049,0.0064915100884705874,0.007251754722799166
"Salt Lake City UT HSA, Salt Lake City UT HRR, USA",7.022901319581383,0.8470001773891285,0.12668689806252761,0.015022556096227366,0.0007857230001695412,0.007687061257986405,0.002817584193960707
"Memphis TN HSA, Memphis TN HRR, USA",7.644720573415957,0.4902850500080619,0.46148996526450625,0.0374526726945515,0.000728859197965116,0.006150927381393499,0.003892525453521813
"Cincinnati OH HSA, Cincinnati OH HRR, USA",8.288305171992759,0.5750741941057674,0.3594761160357932,0.024529210280891424,0.020104723813179803,0.013832404406967555,0.006983351357400724
"Seattle WA HSA, Seattle WA HRR, USA",5.755495034770056,0.37872998669560537,0.5506535973527624,0.012201535987409267,0.03832699712791954,0.012556452919745005,0.00753142991655837
"Richmond VA HSA, Richmond VA HRR, USA",6.618438930373708,0.2717343208873149,0.6332763306915682,0.032114198673025514,0.041627990107244155,0.016190769559420906,0.005056390081426234
"Sacramento CA HSA, Sacramento CA HRR, USA",9.336296020155725,0.5915280384000712,0.35783126974771,0.02660257257151656,0.0007483371378842342,0.013730584404830064,0.009559197737987935
"Indianapolis IN HSA, Indianapolis IN HRR, USA",8.330776016183954,0.6015888882395946,0.37296226886818235,0.015233997256458501,0.001921260603930553,0.0044166869410009555,0.00387689809083326
"Tucson AZ HSA, Tucson AZ HRR, USA",6.6993157102095555,0.5173574141526591,0.4301282203460599,0.027613296304466288,0.0002986881503417873,0.016783018610074717,0.007819362436398341
"Jacksonville FL HSA, Jacksonville FL HRR, USA",7.301045560236843,0.02794399755551481,0.9475090395218397,0.008964779572186643,0.0033209623009559245,0.0030414321040271265,0.00921978894547569
"Tampa FL HSA, Tampa FL HRR, USA",7.77258121377602,0.0631158678010988,0.9140221676056686,0.0058703375849399496,0.0010730702722955936,0.0034429839725304582,0.012475572763466742
"Pittsburgh PA HSA, Pittsburgh PA HRR, USA",8.154831093091987,0.7981583978156248,0.15884576039713078,0.015695764307542426,0.015894350887097612,0.00704490225984207,0.004360824332762314
"Flushing NY HSA, East Long Island NY HRR, USA",7.691149021559409,0.7337421487679532,0.07656977679666495,0.027149952142001645,0.13627234986380685,0.011904844950787832,0.01436092747878551
"San Diego CA HSA, San Diego CA HRR, USA",8.87334359858657,0.5377846256590275,0.37239165209445635,0.012221287317415511,0.0008854141591016294,0.016005603684223307,0.06071141708577578
"Oklahoma City OK HSA, Oklahoma City OK HRR, USA",7.259431905771975,0.5832830651692898,0.37341134316872704,0.033739628975149746,0.0009551445647818607,0.006032163754398666,0.002578654367652994
"Washington DC HSA, Washington DC HRR, USA",7.1696016105566684,0.5161437766379334,0.4320519980528912,0.009789107117012558,0.017591104992705914,0.009448823217714277,0.014975189981742397
"Fresno CA HSA, Fresno CA HRR, USA",13.637870854044625,0.5260046891274764,0.35119280073291986,0.0621495078569802,0.002502575947222156,0.05003507889655983,0.008115347438841482
"Louisville KY HSA, Louisville KY HRR, USA",8.08055194833378,0.573533675388981,0.38777628615086235,0.024258482182183502,0.0024223621000771076,0.00815754362237529,0.003851650555520713
"Albuquerque NM HSA, Albuquerque NM HRR, USA",5.6005657427642355,0.7458860755267098,0.16346741281909732,0.044257346057291536,0.0009921618128065442,0.04160433077725159,0.0037926730068431787
"El Paso TX HSA, El Paso TX HRR, USA",7.1242511835767806,0.6992706451268019,0.2620167809662191,0.0276021657740611,0.000841404637301585,0.007483888920982285,0.002785114574633921
"Boston MA HSA, Boston MA HRR, USA",6.19011080559543,0.593508572578484,0.274325716664065,0.02387332308980355,0.08970360451589796,0.007497709974022422,0.01109107317772699
"Nashville TN HSA, Nashville TN HRR, USA",7.892962154489775,0.34409083370622223,0.6322232814861196,0.01444270186249423,0.0012573116494577913,0.0035833807572372748,0.004402490538468786
"Tulsa OK HSA, Tulsa OK HRR, USA",7.505963000587732,0.5995735032880702,0.33994516634889566,0.04348946803912273,0.000515307252722768,0.014110996488226373,0.002365558582962201
"Honolulu HI HSA, Honolulu HI HRR, USA",3.4751036229577554,0.034666009465746314,0.40916059545385547,0.008677427000629866,0.0003338089222989284,0.040809313948382275,0.5063528452090873
"Grand Rapids MI HSA, Grand Rapids MI HRR, USA",6.704234005186391,0.7765614562174626,0.09089306617181002,0.08048668278003475,0.01012336518917777,0.03728714721115439,0.004648282430360658
"San Francisco CA HSA, San Francisco CA HRR, USA",8.112907694011955,0.5862403892200185,0.3249895249691592,0.016698971728658366,0.0010104759091598716,0.01314431127013433,0.05791632690286969
"Birmingham AL HSA, Birmingham AL HRR, USA",7.649171150940273,0.45132428643639,0.5076221899332457,0.03235907665368432,0.0005803427880279367,0.0037274617375426546,0.004386642451109205
"Milwaukee WI HSA, Milwaukee WI HRR, USA",7.4187995919074865,0.7981702323760048,0.1627713503738399,0.012909226249733759,0.008973830092874313,0.009755530200892239,0.007419830706654938
"Riverside CA HSA, San Bernardino CA HRR, USA",10.85454752669101,0.7436256121054622,0.1969577152929983,0.021100900700484676,0.0002979819598487103,0.010848468117787865,0.027169321823418163
"Cleveland OH HSA, Cleveland OH HRR, USA",7.771661556621144,0.818399184917822,0.1495081445746378,0.014229929318315623,0.0028672079821922187,0.00721340194418253,0.0077821312628499235
"Omaha NE HSA, Omaha NE HRR, USA",6.926011120707311,0.7230549992687745,0.24244524560799005,0.022994229531742082,0.0012351338680673327,0.0060395225642736645,0.004230869159152282
"Rochester NY HSA, Rochester NY HRR, USA",6.0728782878174945,0.7546717757374414,0.17224069442893614,0.029583579061193056,0.023173624932470927,0.014487057077715462,0.00584326876224297
"Jamaica NY HSA, East Long Island NY HRR, USA",7.784775579352641,0.8191046197498381,0.05095392012420399,0.022700414888133947,0.08646628796710729,0.00845042702282841,0.012324330247888227
"Buffalo NY HSA, Buffalo NY HRR, USA",6.568827653055732,0.884764364996052,0.07315018603805391,0.017775911926409003,0.0104183718959982,0.011274548447313501,0.002616616696173613
"Detroit MI HSA, Detroit MI HRR, USA",8.441743635906192,0.8560189801348422,0.11689633300378753,0.010556338434831744,0.0013878295570479116,0.00685565735094841,0.008284861518542231
"Colorado Springs CO HSA, Colorado Springs CO HRR, USA",5.064909211932231,0.6840706169031512,0.23983205214807532,0.05227750184640973,0.0014680218411019642,0.018300958410604497,0.004050848850657183
"Bakersfield CA HSA, Bakersfield CA HRR, USA",13.100474042532554,0.6140693037397748,0.315832575595405,0.025836515805956757,0.0007604080801438419,0.028988447476923425,0.014512749301796149
"St Paul MN HSA, St Paul MN HRR, USA",7.345156900488458,0.7525997854989968,0.2041923483985544,0.01592363251047854,0.0034097941471132893,0.012018575459633812,0.01185586398522329
"Des Moines IA HSA, Des Moines IA HRR, USA",6.9287086322923885,0.6126745274022009,0.29437277681449786,0.07452974300529086,0.0013409837911798066,0.011881811895445352,0.005200157091385319
"Charleston SC HSA, Charleston SC HRR, USA",6.737136298533009,0.1886581279021295,0.7788755019601414,0.021174758817789283,0.0012544396033121645,0.005335092993213397,0.0047020787234142245
"Baton Rouge LA HSA, Baton Rouge LA HRR, USA",8.259091118487873,0.33776787210506937,0.6434006061625899,0.009173558732285423,0.0001454612944425073,0.0035535826128553325,0.005958919092757419
"Kansas City MO HSA, Kansas City MO HRR, USA",7.524786647761467,0.680272378309879,0.27977847811431955,0.02634759779564231,0.00048775031237889907,0.009244782663449018,0.0038690128043310542
"Lawrenceville GA HSA, Atlanta GA HRR, USA",7.8105485843683455,0.6204488386422617,0.35565934445301495,0.01695640961425442,0.0016299843909512077,0.001759989765246015,0.0035454331342716513
"Knoxville TN HSA, Knoxville TN HRR, USA",7.169476719612524,0.2886693348102741,0.668652578890066,0.025126406646541297,0.0022825687293000587,0.012574504093547626,0.002694606830270943
"Springfield MO HSA, Springfield MO HRR, USA",6.435727861928552,0.3457600524237268,0.4250821949190879,0.15459077369401403,0.0024286978782077882,0.06924632251556644,0.0028919585693970716
"Ann Arbor MI HSA, Ann Arbor MI HRR, USA",7.787543453961876,0.8150254358988422,0.13916751492232438,0.027972252395316984,0.004699392342879856,0.009349923554853085,0.003785480885783557
"Falls Church VA HSA, Arlington VA HRR, USA",6.889440526502534,0.56847999655362,0.3899947308383775,0.014014903761814551,0.018325763042220184,0.004035105264095966,0.005149500539871758
"Fort Lauderdale FL HSA, Fort Lauderdale FL HRR, USA",6.875315967841405,0.020686520398868175,0.9279097049441707,0.006360586758839125,0.0012910918647967896,0.0018149534201616208,0.04193714261316355
"Spokane WA HSA, Spokane WA HRR, USA",6.366045638043041,0.4570932804505793,0.4419904798151593,0.019432091137726884,0.015165112667668419,0.0610775271898062,0.005241508739059985
"Tacoma WA HSA, Tacoma WA HRR, USA",5.460362113971001,0.3073678318671703,0.6287099789422995,0.021716711316298057,0.011044533483432647,0.02303309745190289,0.008127846938896536
"Marietta GA HSA, Atlanta GA HRR, USA",7.8944602406174145,0.7237874987562775,0.2557885606336685,0.011771370948109898,0.002334455059809985,0.0016076789206924886,0.004710435681441658
"Arlington TX HSA, Fort Worth TX HRR, USA",7.947034599917531,0.29738280189331673,0.6816192312601459,0.011918348345885968,0.00031524137826993156,0.0025776602398689735,0.006186716882512475
"Mcallen TX HSA, Mcallen TX HRR, USA",9.717335994259104,0.05912136852628448,0.8907437633508468,0.03309111815135519,0.0006285531701224965,0.0020418893006753443,0.014373307500715596
"Wichita KS HSA, Wichita KS HRR, USA",6.940665007582432,0.6487711890643484,0.2940460037111364,0.04359127510106777,0.0014621763808037804,0.009344514759762945,0.002784840982880633
"Joliet IL HSA, Joliet IL HRR, USA",8.597420647478335,0.8881216724976537,0.08667810431703063,0.018485965143757083,0.0005743301832762392,0.003502854995367562,0.0026370728629147512
"Wilmington DE HSA, Wilmington DE HRR, USA",7.156469909449002,0.5518200257342869,0.30629428431976985,0.026137329572240804,0.10347300893073795,0.00803721989621849,0.0042381315467460955
"Jackson MS HSA, Jackson MS HRR, USA",7.316654578504354,0.4168995889836464,0.4819572598497322,0.08658004458242104,0.002668451012000348,0.007314422882608571,0.004580232689591636
"Madison WI HSA, Madison WI HRR, USA",6.940054117882041,0.6882988510621111,0.22861775913672144,0.05205022969522705,0.007443953662804745,0.017554459352013118,0.006034747091122527
"Camden NJ HSA, Camden NJ HRR, USA",7.1652350176074,0.7476041357224797,0.1761281945894709,0.014855316307973205,0.05028566661621118,0.0070952605223964516,0.004031426241468354
"Long Beach CA HSA, Los Angeles CA HRR, USA",11.0988834196355,0.6565236629013643,0.25707801289095167,0.012485851727601529,0.0003355591673016143,0.00684268312043354,0.06673423019234727
"Mckinney TX HSA, Dallas TX HRR, USA",8.178731499892905,0.5092278082794364,0.46128625711236776,0.023487984411173734,0.0009766863530376473,0.0023280404323976593,0.002693223411586806
"Anaheim CA HSA, Orange Co. CA HRR, USA",11.823685185123876,0.7168539224815544,0.2180647472892692,0.014973960984518671,0.0006166461080903801,0.0073007036149776204,0.04219001952158967
"Mobile AL HSA, Mobile AL HRR, USA",7.522645960838208,0.3052023919414342,0.6607973429386742,0.021891568214030856,0.0006668507026073429,0.006585270922811825,0.004856575280441398
"Hartford CT HSA, Hartford CT HRR, USA",6.496927982526606,0.518505924282866,0.14358608193237266,0.03318136839254286,0.2842638292250397,0.01588836062639642,0.004574435540782382
"Syracuse NY HSA, Syracuse NY HRR, USA",5.906626389780134,0.6598108274276605,0.18322231480314763,0.0554197680141647,0.05420388710486994,0.04014681291756061,0.0071963897325966805
"Reno NV HSA, Reno NV HRR, USA",8.106807448897506,0.6104211879414144,0.2858047660805878,0.04543086689321131,0.020389970985072173,0.0328509028040831,0.005102305295631162
"Boise ID HSA, Boise ID HRR, USA",7.893264138852501,0.6670562486433904,0.26747320953482934,0.021364565729066556,0.005300154501350392,0.03583399554699127,0.002971826044372119
"Providence RI HSA, Providence RI HRR, USA",6.06131357064756,0.6079424857695153,0.1021670692149362,0.028054833037724356,0.24131793336194818,0.014671387391061498,0.005846291224814511
"Vancouver WA HSA, Portland OR HRR, USA",6.2862668691396095,0.32823075435549653,0.6147001373180525,0.011890557607304189,0.005769230788504939,0.03557193923281334,0.00383738069782857
"Worcester MA HSA, Worcester MA HRR, USA",5.907709855569564,0.3698472273784876,0.19901785311637474,0.03647614415909882,0.35779147540227224,0.0331740759350388,0.003693224008727751
"Greenville SC HSA, Greenville SC HRR, USA",7.050747888075923,0.36334592287460815,0.5840333194392447,0.025730465361473203,0.00898880461832946,0.011785769703555863,0.006115718002788615
"Aurora CO HSA, Denver CO HRR, USA",6.881700001922236,0.6708265056855806,0.2888573843449781,0.022601212532415954,0.0013497072103977983,0.011061474640620845,0.005303715586006973
"Staten Island NY HSA, New York NY HRR, USA",7.413154983741348,0.8649257737783548,0.05475705737761326,0.019601604750333946,0.04534946234236156,0.007768489076515632,0.007597612674820965
"Columbia SC HSA, Columbia SC HRR, USA",7.0530566196178475,0.23312640565761086,0.7305732784109382,0.02088468933332827,0.0027156213278277845,0.0071511341302987015,0.005548871139996196
"Lubbock TX HSA, Lubbock TX HRR, USA",5.419640855349161,0.46489711820877117,0.4923528382135668,0.028984178549532145,0.002503101191695249,0.007131758344699498,0.0041310054917352
"New Orleans LA HSA, New Orleans LA HRR, USA",8.183148373196051,0.3791854178557445,0.6059208536030367,0.005704399670197664,0.0002486912794453524,0.0038826291586876427,0.005058008432888008
"Lancaster PA HSA, Lancaster PA HRR, USA",7.948093190404467,0.3578658212610252,0.3337577240241065,0.07560419624962375,0.1662979074047187,0.06279030217657346,0.0036840488839524786
"Winston-Salem NC HSA, Winston-Salem NC HRR, USA",6.928782420484135,0.244079508817991,0.6509750601450425,0.030844408511125763,0.055165967537682895,0.013068318504907556,0.005866736483250183
"Augusta GA HSA, Augusta GA HRR, USA",7.208613542453558,0.33333040253961593,0.6157996238611736,0.034824237238538655,0.002171241294171894,0.00838193546877865,0.005492559597721255
