longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness
"New York-Newark-Jersey City MSA, NY-NJ-PA, USA",20837111.0,19566310.0,0.06494842410244957,18943703.0,0.09994920211745296,9810.418205301357,9085.07618875453,0.0798388479608627,9056.947203613869,0.08319260173967247,891.161341080006,836.8117374614519,810.1840879237689,23381.973655575464,0.0901824293779127
"Los Angeles-Long Beach-Anaheim MSA, CA, USA",13200427.0,12828367.0,0.02900291206199511,12364010.0,0.06764933059743562,4245.987190787559,4240.56881808461,0.001277746673946428,4305.198394610462,-0.013753420492079518,1040.1503259907204,1010.8332190298541,974.2434113724145,12690.88387529647,0.2523374229549416
"Chicago-Naperville-Elgin MSA, IL-IN-WI, USA",9616524.0,9460085.0,0.016536743591627347,9096951.0,0.057115070752826964,3137.55763330147,3045.330782803206,0.03028467417039333,3392.903622033985,-0.0752588393829588,508.2582870448978,499.9900793050724,480.7975036085149,18920.54540991775,0.3625906857819841
"Dallas-Fort Worth-Arlington MSA, TX, USA",7708190.0,6426212.0,0.19949201800376334,5204145.0,0.48116357249846037,1650.3712524937162,1565.0239552216087,0.05453417948482595,1641.3506346233758,0.005495850600143261,308.85592193448986,257.48893473130295,208.52249384820115,24957.235567058196,0.5368038066845012
"Houston-The Woodlands-Sugar Land MSA, TX, USA",7122181.0,5920416.0,0.2029865806727095,4693127.0,0.5175768735855646,1756.9090698631514,1670.8218494689822,0.051523877558537615,1691.702823269045,0.03854474065846977,319.75786169103645,265.80334878900146,210.70290886520138,22273.669714747317,0.17468572493099271
"Washington-Arlington-Alexandria MSA, DC-VA-MD-WV, USA",6371291.0,5636169.0,0.13042937498857823,4837317.0,0.31711256467169713,2484.7750414923103,2210.9902057182235,0.12382905861184032,2130.0306149622197,0.16654428534417223,384.08493965016186,339.76907195466555,291.6113246143838,16588.23437806022,0.18795760860832939
"Philadelphia-Camden-Wilmington MSA, PA-NJ-DE-MD, USA",6245051.0,5965315.0,0.046893751629209855,5687115.0,0.09810527833532467,2866.604857408009,2713.641942865949,0.056368127322100475,2786.0587125360703,0.028910426226667698,507.96839809904463,485.2148532824155,462.5862457096104,12294.172281918862,0.24969626674174294
"Miami-Fort Lauderdale-West Palm Beach MSA, FL, USA",6137617.0,5564012.0,0.103091977515505,5006735.0,0.2258721502136622,2719.575984023151,2504.026617885499,0.08608110017603181,2457.393057878645,0.1066914897085436,433.1387583495026,392.658787461279,353.33110249222085,14170.094182722652,0.37998468318766626
"Atlanta-Sandy Springs-Roswell MSA, GA, USA",6090034.0,5286728.0,0.15194766971177637,4263433.0,0.42843431572631724,1029.6570689686487,903.5427758874587,0.1395775567541013,909.3792554610056,0.13226364334280832,266.1161480759774,231.014094713661,186.29918446104054,22884.87205316555,0.3464599010147992
"Boston-Cambridge-Newton MSA, MA-NH, USA",4939982.0,4551051.0,0.08545960043075765,4389716.0,0.12535343972138516,2887.5336355744716,2607.82932093755,0.107255606182219,2551.114422567726,0.13187147155404189,519.653303299131,478.74034472854635,461.7689740458667,9506.303469327451,0.10842916428695754
"Phoenix-Mesa-Scottsdale MSA, AZ, USA",4845832.0,4192887.0,0.1557268297476178,3251876.0,0.4901650616444169,1858.0952645712591,1725.5910398768233,0.07678773338084458,1875.7720170495818,-0.009423721175948977,128.16352862475594,110.89430938688486,86.00626328154934,37809.75798651649,0.5011481923557533
"San Francisco-Oakland-Hayward MSA, CA, USA",4748549.0,4335401.0,0.0952963751219322,4123162.0,0.15167655309202016,4382.850149096376,4071.7593315287254,0.07640206412957445,4100.529952019433,0.06884968537735127,715.4276794846159,653.1818197654237,621.2053875403092,6637.357116823868,0.10831976469839294
"Riverside-San Bernardino-Ontario MSA, CA, USA",4599849.0,4224851.0,0.08876005331312276,3254850.0,0.413229181068252,1866.469185742391,1789.7825359931471,0.04284690916748189,1635.301648127897,0.1413607929027259,64.7985892772481,59.51595035110303,45.851437364368046,70986.8694875289,0.633454056055461
"Detroit-Warren-Dearborn MSA, MI, USA",4392040.0,4296250.0,0.0222961885365144,4452458.0,-0.013569583362717852,1455.0308256627677,1447.5377981749575,0.005176395046303686,1711.1259894749924,-0.14966470346862054,421.6741878683215,412.47751150473954,427.4748433911829,10415.719354800836,0.3081450463767967
"Seattle-Tacoma-Bellevue MSA, WA, USA",4018581.0,3439663.0,0.16830660445514575,3043581.0,0.3203463288803551,2188.6690293919073,1769.9292597482843,0.23658559647924876,1649.1177661762536,0.32717570223422593,258.52777057266417,221.28418138424527,195.80299874192403,15544.09799418628,0.14821057751762354
"Minneapolis-St. Paul-Bloomington MSA, MN-WI, USA",3705097.0,3348859.0,0.10637593281771493,3031918.0,0.22203074093692507,1425.8106390239539,1299.4978309928097,0.09720124575709514,1368.388689660456,0.04196318618925894,176.18401434748688,159.24425787063348,144.1731442961962,21029.700190009607,0.22380286760547521
"San Diego-Carlsbad MSA, CA, USA",3298528.0,3095229.0,0.06568140838690772,2813803.0,0.17226685734573458,2688.442043067998,2611.8156400232515,0.02933836595145907,2611.674806834647,0.029393872480775275,298.99093395273917,280.56315105028756,255.05364421008989,11032.200730612758,0.5902191331146663
"Tampa-St. Petersburg-Clearwater MSA, FL, USA",3175026.0,2783180.0,0.14079075014911002,2395138.0,0.32561297094363667,1342.3266771570636,1240.285425031011,0.08227239477840448,1252.0093926828627,0.07213786494098497,457.33897271815124,400.8964594588215,345.00188421707645,6942.391069646943,0.19913578150005534
"Denver-Aurora-Lakewood MSA, CO, USA",2963834.0,2543482.0,0.16526635533493061,2179400.0,0.3599311737175369,2049.578794572042,1872.719476458223,0.09443983486961113,1920.4008631873212,0.06726612857813562,136.18883710489504,116.87356841754047,100.1439188518683,21762.67940166934,0.3140617296907302
"Baltimore-Columbia-Towson MSA, MD, USA",2844490.0,2710498.0,0.04943445816967952,2552969.0,0.11418900895388859,1860.5207495073118,1921.6045976926512,-0.031787938194301354,2027.6666731567834,-0.08243264332458035,405.30627810827724,386.21399836172014,363.7679737020733,7018.1246964057555,0.10333404025899003
