longname,Population (2000),Population Change (2000-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density (2000),White % (2000),Hispanic % (2000),Black % (2000),Asian % (2000),Native % (2000),Hawaiian / PI % (2000),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Segregation (2000) %,Segregation Change (2000-2020) %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Housing Units per Adult (2000),Vacancy % (2000),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"Los Angeles CA HRR, USA",9556734.0,0.05319045188450364,4597.95252303646,-0.009292473065930437,622.9619143205604,0.3102100571178396,0.44684659005890504,0.09478646156730951,0.11746439735583307,0.002738383217530173,0.0024523022195658056,0.02550180846301676,0.5376838356626867,-0.030755109632554345,0.3206260198751851,-0.051901454441458106,0.1546325624149738,-0.03292388044439193,0.47774448121613267,0.04275067864140786,6447.775458794632,-0.03852170598367187,5301.154235844321,-0.020101786501603696,4058.1985140036536,-0.003686002311862773,3490.5791714144507,0.006882055970032793
"Houston TX HRR, USA",5200235.0,0.4759240688161208,1560.2215482503414,0.062396017736021485,91.45107399062316,0.49940781522373506,0.27518333306090975,0.16530926006228563,0.044223193759512794,0.002474118958085548,0.0003586376384913374,0.013043641296979849,0.593304457805395,-0.11521422832851014,0.3698634235511036,-0.10904856653224126,0.1632761656232576,-0.03962000662200452,0.5429352992018553,0.09045322884550779,3369.6128715162895,-0.02786074543016788,2032.2582642223176,0.02346106431858128,1268.7637621766794,0.11685421596718652,1066.0400186580962,0.164641775681056
"Atlanta GA HRR, USA",5057928.0,0.41068279342845526,815.0326509247293,0.14316467422541448,119.75359857334965,0.632291325617921,0.06670597129891924,0.25679151620979973,0.02844821041343412,0.0020310688487459685,0.0003216732227109599,0.013410234388468953,0.7129552980758581,-0.15054678783012687,0.45727549373686105,-0.11502486807938578,0.1260210600515443,-0.013363663591684935,0.5340162952987234,0.06734295014397094,2798.4225679129163,-0.07797737577405107,1161.2102813371446,0.04663896008968113,701.0151807451168,0.1643035447006489,626.2875470837163,0.17657464374183676
"Dallas TX HRR, USA",3988028.0,0.44804550018204486,1609.9901487415423,-0.00664388251141312,89.91342074961321,0.5936575670983253,0.21094009370044545,0.1389701877720016,0.0355990479505159,0.006157679936048594,0.00042050858218648413,0.014254914960476707,0.6273616270087162,-0.1366561999442854,0.3601476882353712,-0.09075425979217377,0.13762424203338935,-0.018663614247284493,0.5442883469519781,0.06784350804126027,3231.490271824809,-0.11728013907549635,2050.092110988863,-0.03575852507229999,1297.283092525405,0.03204513365569332,1066.2983753455587,0.07905417722310418
"New York NY HRR, USA",4868038.0,0.10515386280879484,18985.43826957207,0.07484933183542751,11038.018877687238,0.4242084798845038,0.22228667894539852,0.2357255633583797,0.08508006716463594,0.0017138321434631365,0.00034161606791072705,0.030643762435708183,0.5720434466494841,-0.11192224685264157,0.39460927336740287,-0.137029130676858,0.25082140105941314,-0.06426286598632974,0.5505025783434083,0.059539716309652435,26215.183899354444,0.04090999040937485,22820.569777360728,0.05453083203749286,15595.70834532245,0.09369526637696397,13275.882904869419,0.11373128983356581
"Boston MA HRR, USA",4679452.0,0.11627643578778028,2530.46292889062,0.13005845265526253,498.6067919462477,0.8091714585383075,0.0633319884465104,0.05513060076265341,0.043016361744922266,0.0017670872572258462,0.00026648419515789456,0.027316019055222705,0.7581188573979643,-0.16653233261610723,0.2798612750222648,-0.05309649396349406,0.07441921481932481,0.01417465681370976,0.5388177186978961,0.06882150084665263,3999.58299078629,0.07442741988138163,3052.2474643486435,0.11055911837059339,2107.5463733795086,0.14782900995767176,1724.397807665045,0.15753503472189284
"East Long Island NY HRR, USA",4617169.0,0.06945294833262547,6666.759249246586,0.056143023311302,1377.1786184217967,0.5780516156112111,0.16034760694269584,0.13607190899878258,0.092467050697083,0.0021316092176829568,0.0002698623333908722,0.03066034619915364,0.6236775108209055,-0.11695089919270185,0.3852544478709754,-0.07432762805489773,0.1842373009973481,-0.01810992132577241,0.47280929489895795,0.05423228101259516,9026.026569214639,0.024054946627831593,7639.785616977928,0.04641455380044078,5572.013386848158,0.06748834012383945,4654.781605145406,0.07811212304206723
"Philadelphia PA HRR, USA",4034810.0,0.09004265380525972,3458.2070266564874,0.046856584042002235,723.550648998017,0.677470810273594,0.05094514983357333,0.21970848689281527,0.036420550162213336,0.0013693333762928117,0.0002929505974259011,0.013792718864085297,0.7580405695288835,-0.16476556740499526,0.5048659672501067,-0.16333471357036206,0.19159077129414545,-0.029451779075441442,0.5404817045233986,0.06707829862860598,5004.760123593884,0.011464502378742913,4018.257242417949,0.03719196600483359,2970.785491322809,0.05004212448350874,2491.042182716562,0.04703379706076435
"Orlando FL HRR, USA",2893411.0,0.51560528386738,936.0834534451163,0.17569972438802323,109.12179561466584,0.7052807223031916,0.13294170790115886,0.12103845599536325,0.019638412932003094,0.0029411652889962748,0.0005215297792121479,0.01763800580007472,0.6687322906235589,-0.1684221948847714,0.2947234384688625,-0.06908665692849753,0.10824769335485192,-0.019642993011396284,0.5782482870982305,0.11637233006211453,2711.0312720091406,0.030338223755235753,1325.6691526950904,0.11068787621616158,754.4234544974447,0.20702586161248232,618.8337697806235,0.22834857606223805
"San Diego CA HRR, USA",3240579.0,0.2216770521564202,2438.4796804402517,0.034198606660587806,119.17374987782983,0.5289156659967247,0.3025943820533306,0.05152844599684192,0.07872543764555655,0.005377125507509615,0.00390609209033324,0.02895285070970342,0.5533821915745204,-0.07401725316059343,0.2785387659454407,-0.052335531942689945,0.09992121802405593,-0.02027756375566804,0.4959698318909175,0.04882042027651962,4881.5338713456895,-0.08399256927672283,3084.879139134297,-0.01086590654167293,1987.2437445835371,0.04944324911713008,1550.9861094632035,0.0753460207975667
