longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"Tulsa Non-Community, Cherokee OTSA, USA",1628.4053116756352,1621.3687356405046,0.004339898679710782,1709.0434559260243,-0.04718320296115369,1185.9508960056844,1170.3969000416096,0.013289505434884405,1265.1679718437001,-0.06261388021273927,794.2318308527163,783.0463350165029,0.0142845899865908,821.8427124689052,-0.03359630887672274,629.8051625949076,618.3977685897813,0.018446693349395797,639.9314085258492,-0.015823955186491677
"Cheyenne and Arapaho District 2, Cheyenne and Arapaho OTSA, USA",1619.3934691617908,1566.435954509267,0.033807647545420566,1518.45618860991,0.06647362058189188,979.7828537421951,944.0032965167296,0.03790194097572352,941.5940204549203,0.04055764210229836,577.8177597112085,514.7258888882877,0.12257372746334462,470.19684245562513,0.228884814907578,368.3462508305758,294.8416505541608,0.24930195628148735,244.94555221206576,0.5037882807182953
"Rogers Non-Community, Cherokee OTSA, USA",1271.5069205637642,1165.608526373436,0.09085245328447487,1019.26115247412,0.24747903663094722,555.19486375981,499.37955126804076,0.11176931924833765,444.503137477426,0.24902349826047177,257.21423134994836,232.94583113921593,0.10418044440653183,201.57963166861816,0.2759931607216612,198.8618413679963,174.37098648780332,0.14045257971804867,140.61852284272118,0.41419378718989275
"Washington Non-Community, Cherokee OTSA, USA",1225.7566300393464,1158.6978402705815,0.0578742683710407,1282.3731076641197,-0.04414976989645541,857.9972317350012,860.6928727892855,-0.003131943042061529,868.9283509988235,-0.012580000700008379,469.3837692777557,452.225102003623,0.037942757264268774,452.043617912303,0.038359465056791726,292.97659305956637,276.1798561868728,0.060818109997596244,272.5955819143206,0.07476647641212227
"Mayes Non-Community, Cherokee OTSA, USA",632.2373298798018,638.2823078409428,-0.009470696409538331,643.6731432342825,-0.01776649138570374,374.7970985544664,384.92864730106356,-0.02632058906925935,362.7218305737543,0.033290711953045185,158.04462832556743,158.62563505152073,-0.0036627542941882855,151.78260562280258,0.04125652394139752,80.91740847767646,78.95803783435527,0.024815341123746313,71.13737322610511,0.13748097249087618
"County District 4, Choctaw OTSA, USA",617.8320115128647,595.9274293204535,0.03675713033949353,621.3232295543114,-0.005619004529978746,285.83329737824556,296.5233548093183,-0.036051316895247744,297.6883340783008,-0.039823652266255755,127.63926554261573,124.90857011810611,0.021861553790325484,120.40502254438657,0.06008256836264703,75.32708818545704,72.05288244848485,0.04544170372799628,69.61964268409109,0.0819803906099359
"Cheyenne and Arapaho District 3, Cheyenne and Arapaho OTSA, USA",1036.1536284122424,1052.7818965857405,-0.015794599268305204,1038.1843684971334,-0.001956049567410366,802.9230098183948,814.5198247751628,-0.014237609207325435,780.0361911240904,0.029340713872933046,369.22372706247876,364.30292979167484,0.013507432601812603,345.5872239159371,0.06839518798962069,144.9528400541066,138.32327250185594,0.04792807047101707,125.8685741198078,0.1516205777951648
"Cheyenne and Arapaho District 4, Cheyenne and Arapaho OTSA, USA",1214.606887096642,1052.845083663424,0.15364255002299113,953.3726454172897,0.2740106326052709,568.0518532711468,570.2178328081833,-0.003798512449829169,528.3657394224315,0.07511106585392364,195.2946842738849,210.4818719574655,-0.07215437387714624,191.38456528744186,0.020430691370385154,91.68647540362142,92.12984457518938,-0.004812438071640526,84.61325263105148,0.08359473903470051
"County District 9, Choctaw OTSA, USA",977.927204070213,990.8511827001925,-0.0130433094854467,932.6629846526721,0.048532235290111206,595.4160890676113,590.389245672478,0.008514456237100974,616.9610880014739,-0.03492116334865362,329.60004520410297,311.8895057562904,0.0567846596982058,327.94885554247304,0.005034899905043519,195.28621459994258,170.17876600597626,0.14753573070969744,162.47968073303002,0.201911609617309
"County District 11, Choctaw OTSA, USA",852.546930054537,974.7877214492247,-0.12540247348720326,995.1273710851409,-0.14327858440385016,558.8702137736153,607.0984040143456,-0.07944048266611932,610.0644757741682,-0.08391614990462709,327.6643498175273,352.5074249698476,-0.07047532446854218,332.2284579595074,-0.01373786029653244,201.60949918442324,212.57949116010883,-0.05160418775968986,204.2660155920406,-0.013005180523631164
"Sequoyah Non-Community, Cherokee OTSA, USA",706.6297792682964,739.4773089589097,-0.044419929175187924,692.419372220795,0.020522832863448554,369.2374024629276,368.0921238932474,0.003111391131021223,361.8981621316164,0.020279849690538195,178.93286783693603,176.006613226957,0.0166258219298026,160.79432078160363,0.11280589368556612,88.26385379392353,88.79100008512165,-0.005936933818661352,81.65880462282475,0.08088593999883979
"Delaware Non-Community, Cherokee OTSA, USA",466.87954450547085,471.47093487349485,-0.009738437787805457,391.0342430338734,0.19396076641049398,211.55733993094896,219.57606804298425,-0.03651913518401078,189.53604477568734,0.11618526270991587,89.02611620402514,83.84060831328348,0.061849597648018055,73.01206691917398,0.21933428213419964,63.56300882001487,58.473904776521515,0.08703205409221684,47.20863954424507,0.34642746399082525
"Cherokee Non-Community, Cherokee OTSA, USA",963.3312182332004,1018.1865773924229,-0.05387554734782222,1075.1306127267617,-0.10398680231977961,571.700602595141,609.0381247416935,-0.06130572230168374,620.809749687607,-0.07910498686139802,334.70446991614773,338.0488740962976,-0.009893256379245235,363.2431752110599,-0.07856639089868643,200.89609673981352,197.79414604026465,0.015682722475099976,195.0748281858932,0.029841208156149327
"Muskogee Non-Community, Cherokee OTSA, USA",721.465123676195,721.5022576465395,-5.146757331794293e-05,719.9916794880501,0.0020464739109105723,439.80327918713044,440.5507376243085,-0.0016966455242108417,379.36248645097805,0.1593220070376217,195.4884665960717,192.74774790293225,0.014219199565017392,179.53304494439388,0.08887178210907991,116.91773097196702,114.89845443027554,0.01757444477129021,110.37515338952805,0.059275818710297704
"County District 10, Choctaw OTSA, USA",483.60973247392656,428.6551364697688,0.12820235039463582,575.4157338968361,-0.15954725603552758,190.43727253165096,176.6309656592637,0.07816470243966632,210.23677104724922,-0.09417714330833431,47.37435439190388,45.63226347157116,0.03817673697948474,47.69578060152559,-0.006739091080342472,21.186503660300886,20.9039162381612,0.013518396214380453,20.25449949414807,0.04601467276059276
"County District 5, Choctaw OTSA, USA",406.0979750474926,413.60984113459205,-0.01816171991095115,505.1354051331525,-0.19606115326553658,214.08708783845614,218.97968841768463,-0.022342714132902945,276.26576096289574,-0.2250683287994946,73.51579617252021,77.47053465651021,-0.05104829212196051,89.89856760830213,-0.18223617874717918,52.73174552512553,55.76120239054251,-0.054329116581797246,63.840796168061885,-0.17401178101995476
"County District 1, Choctaw OTSA, USA",482.2855553695165,518.1373514553889,-0.06919361436724983,525.3629334540597,-0.08199546511842003,262.36631368546574,265.40372019583526,-0.011444476016117217,273.56161237362704,-0.040924231258261855,131.62053297680836,129.52885234469323,0.016148376166793266,130.9331259940929,0.005250061644037057,68.1902870008325,66.95098710439007,0.018510554512215244,65.95675288848976,0.03386361539232955
"County District 12, Choctaw OTSA, USA",261.4808008504643,318.34362521100803,-0.17862089847991555,299.26625027388263,-0.12626030963677945,125.3613933595208,158.6157131767262,-0.20965337639754608,158.0164886868777,-0.2066562521336971,30.123509500056525,35.82006193463134,-0.1590324563081592,36.706314720384405,-0.17933713232922835,13.28145274322541,15.414780484768599,-0.13839494786520884,15.29959335811844,-0.13190812119343953
"County District 8, Choctaw OTSA, USA",377.1643174290519,398.87023501723195,-0.054418494243478256,440.5710910036104,-0.14391950554476776,238.89717205006767,252.69454762772745,-0.05460100230570164,288.71416245251237,-0.1725477890633044,114.1473224413087,116.85095211601757,-0.023137421011550825,136.91566955481326,-0.16629467750139007,50.24313645781656,51.23586346618677,-0.019375627562622465,55.52874417380205,-0.095186876538065
"Craig Non-Community, Cherokee OTSA, USA",490.9122305277133,528.4094321808388,-0.0709624003083518,719.4195482295419,-0.31762734035261414,322.168110237375,361.9618707178132,-0.10993909497020356,470.0897385775491,-0.31466678848972995,138.97372287166365,157.20160919941273,-0.1159522884058185,201.71901086244497,-0.3110529231851539,57.587304244737396,63.47927125069114,-0.09281718094534042,74.19110737250244,-0.223797753070322
"County District 7, Choctaw OTSA, USA",254.80683229845295,332.2700212517062,-0.23313324705442562,363.0650315842076,-0.298178535160431,135.59105663633275,174.4379884551002,-0.2226976598550179,186.2195714074068,-0.2718753694277932,44.76362723119641,51.60276146178242,-0.13253426826103387,52.3833404864642,-0.14546062134461846,19.070263398164013,20.676775518103653,-0.07769645313085936,22.518657155541586,-0.15313496420140502
"County District 2, Choctaw OTSA, USA",390.6494599408528,423.39724496526276,-0.07734529549689609,520.2425346421932,-0.24910126733576388,215.473065760174,214.1465143335105,0.006194597333475725,253.7706921685218,-0.15091430015454843,106.8475353318246,98.11239706088682,0.0890319524607773,105.33935009922455,0.01431739640675036,52.78078415211532,49.66506166365386,0.06273469485575253,49.89049993992897,0.057932556612309206
"Adair Non-Community, Cherokee OTSA, USA",445.6086156086109,518.5846644896566,-0.14072157138094707,496.6244500337388,-0.1027251767843128,244.32773695807413,285.43912051826345,-0.1440285532184397,251.46299495599882,-0.028374982168542253,93.97911113773915,100.95834108387851,-0.06912980018501741,88.78909891125053,0.05845325935424026,46.23362822178589,49.14211873825432,-0.059185289343341496,43.450447717269725,0.0640541271893493
"County District 6, Choctaw OTSA, USA",336.6571029442693,425.0441546517727,-0.20794792903320022,470.53633746070255,-0.28452475156100854,160.36481354176513,201.38769769054673,-0.20370104340642273,213.68179224885094,-0.24951577832608954,44.488758968825564,54.52092218785418,-0.18400575075495545,58.30652512922681,-0.23698490228626118,20.52024087275571,24.406641058735698,-0.159235356337121,25.119031590496334,-0.1830799368666965
"Cheyenne and Arapaho District 1, Cheyenne and Arapaho OTSA, USA",379.9326880593664,1846.2743358244022,-0.7942165578065525,1074.348802647483,-0.6463600209511933,266.8372336027019,627.0151842652293,-0.574432581061978,462.32877954216406,-0.4228409620812574,76.42933329077536,99.50891237255006,-0.23193479389431346,98.96657223445935,-0.22772577078138617,23.00173763170115,37.048619905032965,-0.37914724784184417,35.66065652087173,-0.35498277721728083
"Polson District, Flathead Reservation, USA",766.7528115866702,742.3514335139315,0.03287038587267811,732.1095832928727,0.0473197306583253,437.6032303803273,443.9957441064243,-0.014397691444007885,429.419454303958,0.019057767398159297,180.04050900213926,181.43972492049502,-0.0077117396367795766,163.55626740929011,0.10078636455794313,74.42331098642498,68.55412697983097,0.08561386841554791,63.702963155731354,0.1682864862107928
