longname,PW Mean Hilliness (Grade),PW Mean Elevation
"Toronto CDR, Ontario, Canada",0.0510704304566157,135.0189214302311
"Greater Vancouver Regional district, British Columbia, Canada",0.051180718987395256,57.85329365936866
"Montréal Territory, Quebec, Canada",0.05204106890786117,39.44445877018144
"Division No. 6, Alberta, Canada",0.04777478339486237,1095.454826272715
"Division No. 11, Alberta, Canada",0.051954317437259825,694.8217771867978
"Peel Regional municipality, Ontario, Canada",0.057662516756082575,185.9563358005647
"York Regional municipality, Ontario, Canada",0.050051318659388555,218.66279865711903
"Ottawa CDR, Ontario, Canada",0.04901328369252122,86.3312207056671
"Division No. 11, Manitoba, Canada",0.052463619851298826,233.6914322296382
"Durham Regional municipality, Ontario, Canada",0.056128190506382895,123.32330464156286
"Halton Regional municipality, Ontario, Canada",0.04485671399052451,153.5409898290613
"Québec Territory, Quebec, Canada",0.04481933796994845,74.63315067463873
"Waterloo Regional municipality, Ontario, Canada",0.07608459492255593,327.9355624093485
"Hamilton CDR, Ontario, Canada",0.04376039513151179,161.15601315789803
"Simcoe County, Ontario, Canada",0.06856606597695677,236.9238627164554
"Middlesex County, Ontario, Canada",0.038890734974978476,261.80659627142603
"Niagara Regional municipality, Ontario, Canada",0.05180415054801874,148.20410971894214
"Halifax County, Nova Scotia, Canada",0.05397245086863385,55.631380665263016
"Laval Territory, Quebec, Canada",0.061526079655362546,28.283489028131957
"Longueuil Territory, Quebec, Canada",0.04985494442213053,25.182876114717434
"Essex County, Ontario, Canada",0.03796737597743655,183.64345807214747
"Capital Regional district, British Columbia, Canada",0.05953810411657921,45.26980682663367
"Division No. 11, Saskatchewan, Canada",0.04575979898820052,504.1138514462749
"Fraser Valley Regional district, British Columbia, Canada",0.07240016236140495,74.56730347207281
"Gatineau Territory, Quebec, Canada",0.05091480663168615,76.57464016296937
"Division No. 6, Saskatchewan, Canada",0.0521654812499137,578.4504806281265
"Division No. 1, Newfoundland and Labrador, Canada",0.07675211738063917,89.33365857154683
"Wellington County, Ontario, Canada",0.08356466200171582,361.4556007200996
"Central Okanagan Regional district, British Columbia, Canada",0.07283039815181068,444.8648641195087
"Division No. 8, Alberta, Canada",0.03984086375364719,894.7517227073852
"Roussillon CRM, Quebec, Canada",0.042184474200783945,28.48189294690184
"Division No. 2, Alberta, Canada",0.04871529814269939,878.1281948955574
"Sherbrooke Territory, Quebec, Canada",0.0525968309699885,222.12117404131547
"Les Moulins CRM, Quebec, Canada",0.057871272178231806,35.508753278054016
"Nanaimo Regional district, British Columbia, Canada",0.06317376820086977,71.45624509405256
"Le Saguenay-et-son-Fjord CDR, Quebec, Canada",0.058036089836021286,115.5909790283014
"Greater Sudbury / Grand Sudbury CDR, Ontario, Canada",0.06875680264602842,271.5502813292738
"Thérèse-De Blainville CRM, Quebec, Canada",0.07179877224944387,52.64595344152209
"Westmorland County, New Brunswick, Canada",0.036383363328965294,29.829979088619332
"Vaudreuil-Soulanges CRM, Quebec, Canada",0.060230077596978675,42.356975779678216
"Frontenac County, Ontario, Canada",0.045277077456193394,108.7751962982055
"Francheville CDR, Quebec, Canada",0.03216767991738246,37.133284700965895
"Lévis Territory, Quebec, Canada",0.04470140752276432,69.04951993367852
"Peterborough County, Ontario, Canada",0.05832204592793835,228.91283274192338
"Thunder Bay District, Ontario, Canada",0.04670204104646626,231.40132180089273
"Hastings County, Ontario, Canada",0.05354423216835932,127.73802714460025
"Brant CDR, Ontario, Canada",0.05548356510605477,225.2458783967897
"Thompson-Nicola Regional district, British Columbia, Canada",0.08451567376879353,549.416897918748
"La Rivière-du-Nord CRM, Quebec, Canada",0.0707551241430088,138.8096902327305
"La Vallée-du-Richelieu CRM, Quebec, Canada",0.035728100303575594,24.22028328493223
"Lambton County, Ontario, Canada",0.046193615324276766,190.33282941343228
"L'Assomption CRM, Quebec, Canada",0.043975177109046755,17.987137381667296
"Oxford County, Ontario, Canada",0.057463529856022245,287.1209102543977
"Le Haut-Richelieu CRM, Quebec, Canada",0.030116994836879504,34.89935971428169
"Division No. 19, Alberta, Canada",0.04665286610594765,651.3381015841404
"Haldimand-Norfolk CDR, Ontario, Canada",0.05213700408846699,206.3515806992266
"Stormont, Dundas and Glengarry United counties, Ontario, Canada",0.035911368821264486,67.13432967687874
"Algoma District, Ontario, Canada",0.04548785538613332,221.17668132224352
"Drummond CRM, Quebec, Canada",0.03823914350441832,92.17548956209227
"Renfrew County, Ontario, Canada",0.057227198697575594,151.98070981707522
"York County, New Brunswick, Canada",0.05320051346093391,68.86793223799197
"Chatham-Kent CDR, Ontario, Canada",0.05282721854958887,182.8699060578664
"Leeds and Grenville United counties, Ontario, Canada",0.049437418598832515,101.15326824542262
"Deux-Montagnes CRM, Quebec, Canada",0.04817997266169398,30.627269590888726
"Grey County, Ontario, Canada",0.06014220625194838,300.68650488202206
"Cape Breton County, Nova Scotia, Canada",0.0347385351103526,27.19621119052636
"Fraser-Fort George Regional district, British Columbia, Canada",0.060977097265163774,661.0890854172821
"Prescott and Russell United counties, Ontario, Canada",0.04633936343970327,62.42959427803047
"Division No. 10, Alberta, Canada",0.04709383579039668,681.2661622065423
"Elgin County, Ontario, Canada",0.043590994302587054,228.72016982190425
"La Haute-Yamaska CRM, Quebec, Canada",0.04224681529872408,132.82819397668547
"North Okanagan Regional district, British Columbia, Canada",0.084099394613544,484.685302760486
"Okanagan-Similkameen Regional district, British Columbia, Canada",0.0805380902411267,477.0741956107305
"Queens County, Prince Edward Island, Canada",0.03791859314374126,23.994808003008416
"Les Maskoutains CRM, Quebec, Canada",0.035192827891846024,37.59405184429026
"Northumberland County, Ontario, Canada",0.05956401023245351,132.37482029876938
"Division No. 15, Saskatchewan, Canada",0.03802524622242256,482.8258808821262
"Cowichan Valley Regional district, British Columbia, Canada",0.07338038377597929,90.71402850407742
"Nipissing District, Ontario, Canada",0.06442616763559202,224.82769625016994
"Division No. 2, Manitoba, Canada",0.056271721072638316,251.24808143462388
"Division No. 1, Alberta, Canada",0.04406800899152887,722.4430884248361
"Perth County, Ontario, Canada",0.04109023637941363,362.99651521410834
"Marguerite-D'Youville CRM, Quebec, Canada",0.05094849734617011,31.40029837490331
"Kawartha Lakes CDR, Ontario, Canada",0.05255980094911106,263.6887228764113
"Gloucester County, New Brunswick, Canada",0.03752705703888895,25.398265197076523
"Cochrane District, Ontario, Canada",0.06107678504223937,262.25165637274597
"Lanark County, Ontario, Canada",0.04935421750890002,140.16720284916514
"Saint John County, New Brunswick, Canada",0.06540483265763276,38.24789635089954
"Division No. 16, Alberta, Canada",0.0669726292794985,329.99686177898076
"Arthabaska CRM, Quebec, Canada",0.053373219094899005,147.0172044173161
"Bruce County, Ontario, Canada",0.052390930779145584,231.11966270733043
"Comox Valley Regional district, British Columbia, Canada",0.05166695233276965,55.509694576355535
"Kings County, New Brunswick, Canada",0.07365587934464743,63.38980960497779
"Joliette CRM, Quebec, Canada",0.04912888918757053,60.79235810535906
"Division No. 7, Manitoba, Canada",0.03867789569256167,389.1293084443286
"Beauharnois-Salaberry CRM, Quebec, Canada",0.05087262258707194,40.3433763334557
"Division No. 13, Alberta, Canada",0.050232148474607385,678.3580188751922
"Division No. 12, Alberta, Canada",0.049561875322982486,577.5569715498372
"Muskoka District municipality, Ontario, Canada",0.07437072421159488,276.63711577301183
"Dufferin County, Ontario, Canada",0.08889815813401823,455.0332936602084
"Kenora District, Ontario, Canada",0.0493659160764686,331.58850245509814
"East Kootenay Regional district, British Columbia, Canada",0.07667713817246304,1017.8301404513032
"Brome-Missisquoi CRM, Quebec, Canada",0.05386806789195322,140.85849630474527
"Cariboo Regional district, British Columbia, Canada",0.08194825259806977,767.4091146438359
"Kings County, Nova Scotia, Canada",0.05651729164428853,54.657426867997934
"Central Kootenay Regional district, British Columbia, Canada",0.12145251324480462,743.1559633001849
"Division No. 17, Alberta, Canada",0.05225580389744556,501.42539276008836
"Peace River Regional district, British Columbia, Canada",0.05483015463296053,693.5571039537756
"Huron County, Ontario, Canada",0.04499732392214673,275.5269164587027
"Mirabel Territory, Quebec, Canada",0.07180976392875235,67.26862058608461
"Montcalm CRM, Quebec, Canada",0.07234098717795862,87.72930287353908
"Division No. 3, Manitoba, Canada",0.040622185034353664,269.6384027703377
"Rimouski-Neigette CRM, Quebec, Canada",0.05591752181205304,73.75283661403539
"Columbia-Shuswap Regional district, British Columbia, Canada",0.09378554524877868,549.8478509944798
"Division No. 5, Alberta, Canada",0.053669901808470866,895.6926969004459
"Portneuf CRM, Quebec, Canada",0.05534540579286107,94.60913903119362
"Matawinie CRM, Quebec, Canada",0.08287855065735844,271.7034900273915
"Memphrémagog CRM, Quebec, Canada",0.06055851682488833,255.17987060167718
"Les Collines-de-l'Outaouais CRM, Quebec, Canada",0.07627957633586464,166.0189733949808
"Beauce-Sartigan CRM, Quebec, Canada",0.05768256547048546,255.15730358467258
"Lac-Saint-Jean-Est CRM, Quebec, Canada",0.043401311678969226,132.11966994970592
"Pierre-De Saurel CRM, Quebec, Canada",0.028819194775574705,17.257133278554523
"Division No. 13, Manitoba, Canada",0.04171545584317446,227.68247398280286
"Colchester County, Nova Scotia, Canada",0.04766179249353262,55.143675296759056
"Les Laurentides CRM, Quebec, Canada",0.08720457404527762,334.71582747769446
"Squamish-Lillooet Regional district, British Columbia, Canada",0.10976367729416461,344.47630886902755
"Shawinigan Territory, Quebec, Canada",0.052833185780175505,129.35791160909343
"Lunenburg County, Nova Scotia, Canada",0.051270427127641856,53.21609523485143
"Strathcona Regional district, British Columbia, Canada",0.059441632856996524,48.51523030007233
"Division No. 17, Saskatchewan, Canada",0.04056414966471914,579.6294386380117
"La Jacques-Cartier CRM, Quebec, Canada",0.08559696090268887,255.7875491610399
"Division No. 7, Saskatchewan, Canada",0.041803061437574965,579.352776542909
"Les Pays-d'en-Haut CRM, Quebec, Canada",0.09251655985588503,298.25604070795475
"Parry Sound District, Ontario, Canada",0.06646852295779618,267.48244250474556
"Prince County, Prince Edward Island, Canada",0.03330117190093522,16.49604651544451
"Nord-du-Québec CDR, Quebec, Canada",0.045400288120932546,177.59468117854448
"Lennox and Addington County, Ontario, Canada",0.04579573178675558,116.02831825103821
"Hants County, Nova Scotia, Canada",0.046650322631181726,59.391132568754465
"Northumberland County, New Brunswick, Canada",0.04970025610167376,42.075388220759095
"D'Autray CRM, Quebec, Canada",0.04801751209683754,58.65997706462123
"Pictou County, Nova Scotia, Canada",0.04927191827280415,52.2739604281978
"Les Appalaches CRM, Quebec, Canada",0.049884893025711856,339.44872137340207
"La Vallée-de-l'Or CRM, Quebec, Canada",0.05099200694176328,312.52629592867606
"Rouyn-Noranda Territory, Quebec, Canada",0.058561109828477356,299.5420991222067
"Division No. 22, Manitoba, Canada",0.04289127166628211,215.69971853122712
"Division No. 3, Alberta, Canada",0.04681855212132122,1082.4624319117584
"Division No. 7, Alberta, Canada",0.048332150392591,729.0590497948845
"Yukon Territory, Yukon, Canada",0.0644116116398318,697.8478116362461
"Division No. 5, Newfoundland and Labrador, Canada",0.0845152139126766,106.06357540638132
"Sept-Rivières--Caniapiscau CDR, Quebec, Canada",0.03230936539047078,70.19636125736741
