longname,PW Density (r=250m),PW Density (r=500m),PW Density (r=2km),PW Density (r=4km)
"Penrose Neighborhood, Philadelphia City, Pennsylvania, USA",6459.693958898623,5611.953899469232,3621.845240501924,2392.824982298243
"Maeser Neighborhood, Provo City, Utah, USA",3941.758673677626,3373.217628343845,3240.53311051787,1758.7207399613555
"South Fairmount Neighborhood, Cincinnati City, Ohio, USA",1701.1714550782415,1167.2657855996895,1452.0406991721904,1884.4405006640527
"Corryville Neighborhood, Cincinnati City, Ohio, USA",5382.271512126462,4643.869733390071,3227.8904055968105,2088.0175077991985
"Ellwanger-Barry Neighborhood, Rochester City, New York, USA",4269.9650202247185,3575.772284706601,2712.5118517385636,2242.0609131104047
"Grant Park Neighborhood, Portland City, Oregon, USA",3480.348032442261,3263.552868405447,3389.7515286449234,3280.5718200024494
"Potomac Yard-Potomac Greens Neighborhood, Alexandria City, Virginia, USA",5088.24722174106,4299.181980799963,2927.8017950718813,2537.9906226338408
"Presidential Park Neighborhood, Riverside City, California, USA",2904.3094923921635,2105.6164023952224,1622.6280556795207,1614.543666221027
"Gerstle Park Neighborhood, San Rafael City, California, USA",5162.546793509182,3793.2337369539637,1850.9755200803809,1493.1557378752061
"Kickapoo Neighborhood, Springfield City, Missouri, USA",2192.6414214715796,1638.0120421253093,1162.3702852056508,1050.059068601506
"Milkhouse Neighborhood, Mobile City, Alabama, USA",2138.2615925967457,1249.2589374196082,816.8401104541342,735.759812895057
"Rosemont Neighborhood, Portland City, Maine, USA",2696.695716142682,2356.718323042799,1519.8999332630744,1229.8370311792603
"South Roanoke Neighborhood, Roanoke City, Virginia, USA",1560.1098272189952,1196.5385920553883,754.6015976076932,871.1467890245456
"Northwest Rochester Neighborhood, Rochester City, Minnesota, USA",2290.4133606639543,1519.769968599369,842.0632254262214,520.9149348989117
"Stonegate Neighborhood, Bakersfield City, California, USA",2458.5532707262973,2476.677404236599,2261.9947480318197,1763.2287394093873
"East Hill Neighborhood, Eau Claire City, Wisconsin, USA",2066.966639099454,1710.8211001287889,1300.6033161398902,986.6223523847892
"Raynham Center Neighborhood, Raynham City, Massachusetts, USA",958.3547166806459,540.4025330211321,356.16451566665927,343.4485233876979
"Wyandotte Neighborhood, Louisville City, Kentucky, USA",3102.8144725286916,2898.6793162051026,2055.312313981707,1575.905798958002
"Woodlawn Lake Neighborhood, San Antonio City, Texas, USA",2170.2484850978262,2050.9103124110825,2133.3283711603735,2255.6189912405393
"Cedar Hills Estate Neighborhood, Jacksonville City, Florida, USA",2121.7067440980736,1792.6149322238505,1511.1347159935078,1260.1189352126771
"Northgate Neighborhood, Seattle City, Washington, USA",6612.581410836039,5163.266308797539,2997.77858309606,3028.531988278021
"New Dorp Beach Neighborhood, New York City, New York, USA",6847.350153983728,5503.039815955698,2956.24963264631,1800.0321029501556
"Alessandro Neighborhood, San Bernardino City, California, USA",3941.0571346134006,3567.2928996499218,2264.0618962357817,2374.015641290525
"Emerald Hills Neighborhood, San Diego City, California, USA",3123.1179914888676,2222.1884280984495,2971.4144898288373,3315.452947765871
"West Central Jackson Neighborhood, Jackson City, Mississippi, USA",1928.28473677079,1001.0168945389249,792.9040596100592,700.1178792299986
"Bay Village Neighborhood, Boston City, Massachusetts, USA",18523.257413805717,16312.449264706709,9309.187784153524,7096.781082367259
"Central Business District Neighborhood, New Orleans City, Louisiana, USA",3299.8624177345014,2608.517920338933,2212.112107888271,2508.3117172522034
"Villages of Oriole Neighborhood, Delray Beach City, Florida, USA",3182.981836144457,1872.2908512987492,1546.4487892087,1164.6189520096277
"Newell South Neighborhood, Charlotte City, North Carolina, USA",2283.6737855453484,1055.2352416330582,1087.6932663430212,1137.772712548248
"Old Hill Neighborhood, Springfield City, Massachusetts, USA",3721.539604047635,3739.5024944668526,3609.8169674166975,2243.52218217186
"Signal Hill Neighborhood, Orlando City, Florida, USA",5499.487467143563,2968.210857837375,1902.1428817704855,1543.6324052377097
"South Beach Neighborhood, Carlsbad City, California, USA",2226.386082526414,1483.542715579664,842.4422193412402,608.6328741274231
"Triangle Neighborhood, Buffalo City, New York, USA",4907.752462064728,3912.953721934628,2024.9110900258465,1436.8720606129639
"Fassnight Neighborhood, Springfield City, Missouri, USA",1980.8527417249372,1411.84172569335,1430.4084361458445,1314.2350347130548
"Romans Park- Arapahoe Acres Neighborhood, Englewood City, Colorado, USA",5143.525818669962,3440.9366048145625,1910.925010988019,1592.3475757545982
"University Gardens Neighborhood, Great Neck City, New York, USA",3728.032502315751,3202.918996462069,2934.810635071801,2536.059922172675
"Arrowhead Farms Neighborhood, San Bernardino City, California, USA",2799.8874734817973,2623.203865324345,2027.4874263797813,1386.9913168223695
"Overton Neighborhood, Mobile City, Alabama, USA",2560.708413565022,1388.4455891598452,1102.1029792373902,996.12332239959
"Southchase Neighborhood, Orlando City, Florida, USA",3016.6483704911793,1434.6134954517643,902.0192152108677,1154.640463875481
"Mount Pleasant Neighborhood, Saint Louis City, Missouri, USA",3759.3526524737554,3140.3828773879823,2305.925739949268,1804.0108929056391
"O'Fallon Neighborhood, Saint Louis City, Missouri, USA",2760.9369663945067,2335.774659384609,1457.2685507017547,1073.4276201237747
"Magoun Square Neighborhood, Somerville City, Massachusetts, USA",9055.447451607995,8957.201765326994,7049.063191863584,5519.845506315007
"Central Park Heights Neighborhood, Baltimore City, Maryland, USA",4084.98440433867,3465.5288635198754,2806.8791896487796,2457.844004290937
"Mountain Island Neighborhood, Charlotte City, North Carolina, USA",2693.5152217860013,1041.0336932073053,379.2489347220111,418.3525733887468
"Ball Square Neighborhood, Somerville City, Massachusetts, USA",8542.257441307145,8566.476288940574,7160.396408962309,5069.407911395355
"Dutch Hill Neighborhood, Altoona City, Pennsylvania, USA",3919.4856697356904,3321.594627466625,1812.9916128208843,880.9750884026969
"Roxhill Neighborhood, Seattle City, Washington, USA",2949.7068329807125,2761.6915000330637,2760.5546868728125,1731.4312854954892
"Clayton Neighborhood, Denver City, Colorado, USA",2476.5445652857197,2371.584357364957,2000.854018214558,2238.3189868485106
"North College Neighborhood, Abilene City, Texas, USA",1883.6956539487078,993.4372263968365,797.0651515196267,735.6274939993796
"Marina Bay Neighborhood, Richmond City, California, USA",3315.1937180534774,2244.581446141853,1465.6365302866138,1845.315366936194
"Natomas Creek Neighborhood, Sacramento City, California, USA",4004.637798401197,3209.0355711976104,1496.354811711696,1043.996973147232
"California Neighborhood, Louisville City, Kentucky, USA",2768.528303960832,2351.513255480445,1746.5341434342208,1752.1942426478213
"Castlewood Park Neighborhood, Lexington City, Kentucky, USA",2185.493928831926,1935.048121863443,1543.1405371825329,1434.499754658835
"Wilson Neighborhood, Oxnard City, California, USA",4548.779359632147,4316.160669779632,3897.482099445997,2940.6113760766475
"Alamosa Neighborhood, Albuquerque City, New Mexico, USA",2615.1011139681905,2660.871870221145,1598.5671163536754,1593.7782387636103
"Lexington Park Neighborhood, Philadelphia City, Pennsylvania, USA",4150.702105695996,3637.9203167158266,4971.679373957454,4776.351250647945
"Slater Rd-Hamilton Circle Neighborhood, Charlotte City, North Carolina, USA",1963.3418485914578,1155.8135644817833,751.3376369624668,810.4479216140248
"Yorkwood Neighborhood, Mobile City, Alabama, USA",1748.5105431574927,1077.79183342368,814.7543192626785,655.697267122585
"Southside Slopes Neighborhood, Pittsburgh City, Pennsylvania, USA",2914.025416620688,2829.254498958539,2292.3730687135176,2244.2203535523904
"Centretech Neighborhood, Aurora City, Colorado, USA",5462.520887843355,2786.8381596236445,2024.9860783236668,1989.048192995732
"Lexington Hills Neighborhood, Folsom City, California, USA",2499.971255186566,1814.9006702704264,1621.04240582419,1240.2988367764406
"North Stonehurst Neighborhood, Oakland City, California, USA",7042.466028271126,6369.8287379058165,5026.073065714175,2922.70578603488
"University Pines Neighborhood, Lubbock City, Texas, USA",2061.8249462242397,1789.180642685484,1583.1391869417625,1202.9413767533497
"Whiteaker Neighborhood, Eugene City, Oregon, USA",3068.391312897146,1981.870507455857,1605.6721045923132,1816.5639268229602
"Downtown Neighborhood, Scranton City, Pennsylvania, USA",4851.16044893262,3836.1294080970674,2671.6308771101,1601.0802870265557
"Hidden Valley Neighborhood, Houston City, Texas, USA",2459.784497572398,2470.949353080477,1706.6171659213148,1572.6471254688386
"Benton Neighborhood, Independence City, Missouri, USA",1564.8727046057431,1337.548457342452,1077.3308990570654,1062.0852232466546
"Goodby's Creek Neighborhood, Jacksonville City, Florida, USA",3615.8457962740217,1735.8739935332076,1127.1460143670224,870.6270166229808
"Morris Heights Neighborhood, Aurora City, Colorado, USA",2400.847855631324,1881.5265666683126,1397.5360344891303,2012.5160480560637
"Coronado Ranch Neighborhood, Gilbert City, Arizona, USA",2750.0322140920266,2231.0823730048523,1701.617703948373,1279.6998535128555
"Bridges at Gilbert Neighborhood, Gilbert City, Arizona, USA",2353.1874581534325,1638.9245646073455,1387.119314168793,1235.5165912520736
"Tobin Hill Neighborhood, San Antonio City, Texas, USA",2120.1353442933228,1731.4322779771783,1525.2829190005057,1676.4301922922732
"Fallstaff Neighborhood, Baltimore City, Maryland, USA",5196.50712298644,4932.039062531032,2607.103340184293,1983.6837507495352
"Hackberry Hill Neighborhood, Arvada City, Colorado, USA",2179.5982165145683,2135.8732208079923,1919.8836967324219,1877.5711365237107
"Lower Westside Neighborhood, Santa Barbara City, California, USA",7130.87880687507,5098.088950266164,2447.3703337914753,1431.3741375476122
"Eastmoreland Neighborhood, Portland City, Oregon, USA",2742.541428427668,2378.8480003934114,2428.110445237144,2267.997653907194
"Sardis Forest Neighborhood, Charlotte City, North Carolina, USA",2099.38994901769,952.483962814909,1069.7633488442552,1030.4759806972565
"The Meadows Neighborhood, Sarasota City, Florida, USA",2812.938830144648,1137.4469361548372,692.4422693165583,729.0161315918247
"Cortez/Stege Neighborhood, Richmond City, California, USA",5713.567962217499,4334.170702557837,3256.772941967984,2388.2758689077573
"Meredith Neighborhood, Des Moines City, Iowa, USA",3939.4143902265514,2086.38976542429,1326.87649813723,1161.96728127475
"San Pablo Gateway Neighborhood, Oakland City, California, USA",12397.36516060522,8143.6501839088005,5796.984006990215,3929.398659672655
"San Gorgonio Neighborhood, San Bernardino City, California, USA",3218.8466003569124,3469.0822491251047,3134.0993295605217,1993.6363075910133
"Schenley Neighborhood, Youngstown City, Ohio, USA",1482.4107229788417,915.723529018243,890.0335090920324,818.2665932001081
"North Heights Neighborhood, Youngstown City, Ohio, USA",1281.6196575071604,1171.0423110424026,787.3187071310313,542.4088946797712
"Sylvan Park Neighborhood, Nashville City, Tennessee, USA",1828.1800673690302,1567.816944768879,1496.7912285333546,1365.6676534111484
"Chisholm Ridge Neighborhood, Fort Worth City, Texas, USA",3236.8000651211573,2535.1736821306954,1367.3345354881417,1352.2607516103042
"Poinsettia Neighborhood, Ventura City, California, USA",2096.8080900145887,1337.4608231027867,1188.2625436343187,1024.4898205902139
"Southwest Village Neighborhood, West Sacramento City, California, USA",1888.5537358888419,1596.218173409653,802.0349888660949,549.4679113782364
"Chestnut Park Neighborhood, Trenton City, New Jersey, USA",10447.909697200006,8221.036554558059,4196.940856220288,2244.0414866211554
"Teele Square Neighborhood, Somerville City, Massachusetts, USA",10062.022887228897,8460.14791345018,6179.614139975818,4402.1486265612975
"Bunche Park Neighborhood, Miami Gardens City, Florida, USA",2337.8326670091355,2139.9103373785106,1860.7622780931115,2078.5591831697
"Arlington Heights Neighborhood, Milwaukee City, Wisconsin, USA",3972.595189197483,3750.1692590179346,2631.3716018965597,2834.0478108914535
"East Beverly Neighborhood, Chicago City, Illinois, USA",2770.386510396939,2735.3107188567724,2754.747924181305,2785.324325383647
"Minnehaha Neighborhood, Minneapolis City, Minnesota, USA",3239.9638995478776,2433.2500628833427,1704.1950129871552,1641.6132137115255
"Reherd Acres Neighborhood, Harrisonburg City, Virginia, USA",3520.4610631477626,2231.9287011314627,1101.4409984865108,820.8388656752655
"Brookside Woods Neighborhood, Columbus City, Ohio, USA",3173.171748483059,2636.212501338253,1407.160861139909,1393.330296585223
"Port Ivory Neighborhood, New York City, New York, USA",9027.516606374587,4703.680925473666,2441.14854427711,2816.1109695712585
"Heritage Hill Neighborhood, Grand Rapids City, Michigan, USA",3619.8536023608435,3369.236083421929,2735.68562434602,2288.535856069728
"Oakland-Winchell Neighborhood, Kalamazoo City, Michigan, USA",1811.6395089367475,1077.3636006123547,1250.2324998706422,1258.1014721808126
"East End Neighborhood, Altoona City, Pennsylvania, USA",2836.6885015916127,2495.8459625679106,1361.1163221348052,828.0132505646933
"Fort Concho East Neighborhood, San Angelo City, Texas, USA",1495.7478189527847,1142.4690420217999,739.3413163736759,646.4479385569372
"Ybor City Neighborhood, Tampa City, Florida, USA",2641.2578280049447,2519.8332365784972,2039.5286326374562,1778.8992046164208
"Lincoln Square Neighborhood, Chicago City, Illinois, USA",8444.460146366024,8234.481204301444,7531.527056945577,7875.79450185579
"Nautilus Neighborhood, Miami Beach City, Florida, USA",2588.8684467620087,1953.5162617075384,1045.8235299657,964.3761226367096
"Winward Neighborhood, North Miami Beach City, Florida, USA",5253.169791860325,3650.2394438238653,3159.0670975885155,2890.7080321280678
"Buzzards Bay Neighborhood, Bourne City, Massachusetts, USA",2801.491206223565,1034.4608602330509,415.20272000239555,283.1887577987243
"Three Trails Neighborhood, Independence City, Missouri, USA",1498.9972050546119,1402.2423067598347,1271.8929577850108,1137.7548033921726
"Old Town on the Oaks Neighborhood, Beaumont City, Texas, USA",1844.9276734911614,1419.583482641678,713.0520727614694,794.3849989502801
"Parkside Neighborhood, Camden City, New Jersey, USA",5947.545598518213,4046.88524348891,2931.163960034979,2370.3201871683095
"Gardenland Neighborhood, Sacramento City, California, USA",2810.0018326322875,2128.686078118608,2288.456559377959,1988.2272175993573
"Village 12 Neighborhood, Sacramento City, California, USA",4469.395592824016,3629.1102345577424,1913.2581299484152,1137.8582036576863
"Killough Springs Neighborhood, Birmingham City, Alabama, USA",1522.4916838512297,950.2399525035239,849.1849460985493,709.3922012090985
"Michigan Park Neighborhood, Washington City, District of Columbia, USA",3989.826060160194,3491.8278588819358,3645.2307590340674,4469.816552087043
"Bemis Neighborhood, Watertown City, Massachusetts, USA",4134.017711483902,3235.283796407196,3342.9566616282627,2816.6066006515184
"Ryanwood Neighborhood, Fort Worth City, Texas, USA",2017.9466522031228,2112.805532244246,1600.5991464357335,1188.0908163969084
"Wesleyan-Shawnee Neighborhood, Owensboro City, Kentucky, USA",2208.790086020074,1788.1863878715596,1508.4642343611456,953.3862217230987
"Lytle Creek Neighborhood, San Bernardino City, California, USA",4367.670839588889,3092.145725507031,1743.3081418955235,2097.887007558426
"Rancho Buena Neighborhood, Tucson City, Arizona, USA",4631.975092661613,3355.7465659132376,1707.294099189716,1064.2192101263013
"Zach White Neighborhood, El Paso City, Texas, USA",1565.3200999322823,927.7974307634231,688.1742702637512,832.4651759916293
"Bay Neighborhood, Springfield City, Massachusetts, USA",3977.3223665051214,3800.980031695153,2344.6723365811677,2263.3075222165335
"Garden Springs Neighborhood, Lexington City, Kentucky, USA",2153.3332662588678,1766.7967734395384,1387.398778823948,1202.0824296551725
"Arlington-West End Neighborhood, Birmingham City, Alabama, USA",1324.7336845790903,1133.724179884509,1080.4742070505242,1028.61857903567
"Pulaski Neighborhood, Detroit City, Michigan, USA",2905.7313702951064,2467.935696115679,1804.9251099398384,1734.197862650711
"Apollo Arapaho & Camelot Neighborhood, Garland City, Texas, USA",2569.554502847346,2786.025535161225,2306.424789054848,1723.5027669989563
"Sequoyah Neighborhood, Tulsa City, Oklahoma, USA",1843.0735552612769,1600.7014564472684,1522.119814504177,1189.06859857669
"Wildwood Neighborhood, Chicago City, Illinois, USA",2438.4584146471016,1967.1942410374088,1610.9911727551262,2587.441219433129
"Northeast Neighborhood, South Bend City, Indiana, USA",1849.25311477335,1651.408725825272,1483.6056356325705,1476.9127733222065
"Zoo Neighborhood, Apple Valley City, Minnesota, USA",2820.7289097558346,1668.662018304002,992.2359881755804,1101.5608075162804
"Fordson Neighborhood, Dearborn City, Michigan, USA",5396.819681185241,4668.764030039679,3707.233925640476,2256.187302471425
"Pines Village Neighborhood, New Orleans City, Louisiana, USA",2450.5035006407393,2285.30650065807,1207.1725262446926,1021.6621431804217
"Melrose Park Gardens Neighborhood, Philadelphia City, Pennsylvania, USA",6035.658036601803,5735.8780339145715,4949.228345208172,5182.7484681807555
"Oak Neighborhood, Albany City, Oregon, USA",2564.9195231022504,2447.763834344431,1514.1456995303176,855.3924238635963
"Cordova Vineyards Neighborhood, Rancho Cordova City, California, USA",3845.250453456953,3002.176459887676,2229.5913677210274,1460.6885383668466
"Konnoak Neighborhood, Winston-Salem City, North Carolina, USA",1646.9417846402475,1171.9468306177328,883.8324149643855,943.0676779343892
"Tyner Homes Neighborhood, Bakersfield City, California, USA",3557.2942389391656,2630.5649660928298,927.8992206459827,1039.3036364793525
"The Heights of Jupiter Neighborhood, Jupiter City, Florida, USA",3132.5249368975833,2396.673610517175,1247.9887878628003,881.5595852931704
"Kelvin Park Neighborhood, Chicago City, Illinois, USA",8071.075056311715,7224.673198371437,7732.40331266906,7009.309006762158
"Crestview Neighborhood, Miami Gardens City, Florida, USA",2620.548233543894,2506.651904681196,2112.033125546094,2336.004368908258
"Holly Neighborhood, Austin City, Texas, USA",2794.224463150585,2427.1471340040016,2129.2273681771867,2302.733547079142
"Downtown Neighborhood, Redwood City City, California, USA",4911.4204882985605,4475.2489825056255,3249.9987388142226,2151.7887697791707
"West Hills Neighborhood, Huntington City, New York, USA",1088.8651027757885,792.9952389309441,769.9025351396684,1009.3119486507852
"Chevy Chase Neighborhood, Glendale City, California, USA",1761.3428977828653,986.1193783483983,1035.621908307078,1692.7436305235194
"Northrich Neighborhood, Richardson City, Texas, USA",2001.9849783749153,1899.1033830410468,1518.1598203078333,1649.4100998515758
"Hope Neighborhood, Santa Barbara City, California, USA",3701.1395327051036,2337.2447919860265,1299.6336338745687,962.5744857345911
"Heartside Neighborhood, Grand Rapids City, Michigan, USA",4266.833516710586,2996.5131138656047,2483.9164637420117,2248.0847840119864
"Norfolk Crossing Neighborhood, Norfolk City, Virginia, USA",3561.533281428979,2371.691527458661,1155.005158034538,887.1408527602965
"Schnitzelburg Neighborhood, Louisville City, Kentucky, USA",2949.2072504844996,2565.9170930413416,2069.686266504838,1712.4319983156663
"Cole Neighborhood, Denver City, Colorado, USA",3361.5375528599316,3270.75461147741,2442.509751517966,2707.6683678770733
"Root River Estates Neighborhood, West Allis City, Wisconsin, USA",4714.96954744806,1544.5083996466003,1150.286922044342,1389.4420826067758
"Marble Cliff Crossing Neighborhood, Columbus City, Ohio, USA",3001.550235749648,1628.583414475039,1083.7452725293049,1262.5215397676552
"Milneburg Neighborhood, New Orleans City, Louisiana, USA",2353.210169774098,2234.2866485643103,1593.5902462168704,1109.8725649463822
"North Rosedale Park Neighborhood, Detroit City, Michigan, USA",2606.413088696819,2361.0803121525523,2476.079947761482,2112.3455611010786
"Northtown Neighborhood, Lansing City, Michigan, USA",2350.1806236615134,1830.6291063775845,1362.5457146646313,1191.2762905861077
"Gert Town Neighborhood, New Orleans City, Louisiana, USA",3706.42558696455,2633.3755823784604,3051.8511287756637,2565.742723158308
"Lyon Village Neighborhood, Arlington City, Virginia, USA",5166.911975257346,6124.291235976309,5419.953160146917,3575.5842687608274
"Moose Can Gully Neighborhood, Missoula City, Montana, USA",2320.346209192857,1536.54644556596,733.4813917388915,521.891637635997
"Hollybrook Neighborhood, Gresham City, Oregon, USA",3867.097118381007,2130.0044821710167,1977.7567243299127,1780.6380290470622
"Blanche Ely Neighborhood, Pompano Beach City, Florida, USA",2913.151590827066,2773.851772968865,1707.6274466479965,1677.313749590437
"Sunset Heights East Neighborhood, Orem City, Utah, USA",3348.0885321004935,2273.1607164088364,2134.2367354542284,1718.6903157809297
"Golf Course Terrace Neighborhood, Sacramento City, California, USA",2755.795451606177,2623.358046577615,1987.7737984249745,2347.6889056597443
"Clawson Neighborhood, Oakland City, California, USA",5302.971566385268,4319.513987144306,4021.2165728169643,3484.8033750594436
"Escalante Neighborhood, Tempe City, Arizona, USA",3478.0876306204977,2838.6400785488977,2442.2442660726,2106.128562597735
"Alger Heights Neighborhood, Grand Rapids City, Michigan, USA",2594.49909875201,2263.147102053969,1860.807119030376,1908.5983430813649
"Midtown Neighborhood, Anchorage City, Alaska, USA",2382.4682242682156,1621.907840499686,1414.2660725794985,1363.4633916005025
"Riverview Neighborhood, Seattle City, Washington, USA",2146.3530804064835,1932.8086982453633,1956.9550218402405,1809.4372046418152
"Bjerremark Neighborhood, Fairbanks City, Alaska, USA",2126.6431336549686,1646.876516586207,795.3117141185128,545.4196339579329
"Atlantic Boulevard Estates Neighborhood, Jacksonville City, Florida, USA",3280.155989949589,2022.1666499819305,979.5822650600196,987.3426057635122
"North Riverdale Neighborhood, Dayton City, Ohio, USA",2723.335292886905,2404.160074823765,1586.6525009056331,1144.4145632710897
"Terrace Hills Neighborhood, Mobile City, Alabama, USA",1317.0955064026687,941.2739606312197,842.2327679804192,771.5639443668553
"Lakes and Birds Neighborhood, Fremont City, California, USA",5604.914659684069,3951.0423430827614,3575.986979673106,2339.1090389895703
"Cuesta Park Neighborhood, Mountain View City, California, USA",3493.917966153383,3016.493624324066,3099.3993188108334,2748.689835214885
"Tollgate Crossing Neighborhood, Aurora City, Colorado, USA",2306.172196600965,1645.2366912382122,963.9376999186964,1028.0197957847497
"Bakersville Neighborhood, Manchester City, New Hampshire, USA",2857.4662616334813,2561.6047400695306,2200.669888628443,1652.3343935644725
"Clapp Park Neighborhood, Lubbock City, Texas, USA",2356.67119900035,1842.514827676905,1738.8445919103947,1458.6588783690954
"Southeast Manchester Neighborhood, Manchester City, New Hampshire, USA",1816.9016430031527,829.384792532195,441.3717309974803,474.54742959455007
"Wallhaven Neighborhood, Akron City, Ohio, USA",1752.577639032248,1229.338487178451,1145.7880016790018,1036.131351656402
"JeffVanderLou Neighborhood, Saint Louis City, Missouri, USA",2049.654908532862,1549.669257773109,1639.2986931024777,1653.1989810592927
"Banksville Neighborhood, Pittsburgh City, Pennsylvania, USA",2038.3902312397747,1793.1579998483053,1940.901926962729,1946.030829303853
"Tech Terrace Neighborhood, Lubbock City, Texas, USA",1743.9501817313494,2185.268566560661,1979.420260514651,1535.3293281026001
"McLoughlin Neighborhood, Oregon City City, Oregon, USA",2182.6183471820673,1623.6425748977072,1038.3376709649356,1090.9498073298482
"Tallulah - North Shore Neighborhood, Jacksonville City, Florida, USA",1912.7758077792937,1608.450663952967,979.7914774131626,865.2429621346874
"Roosevelt Neighborhood, San Bernardino City, California, USA",3603.716150070113,3108.232134316415,3009.3568041277535,2219.509640187743
"Arnold Mills Neighborhood, Cumberland City, Rhode Island, USA",861.2626188020353,641.8830210329907,449.1607399519023,391.78335660138697
"Eagle Hill Neighborhood, Redwood City City, California, USA",2889.2723931506157,2951.2574281352863,3434.822521280082,2198.179364777054
"Mahncke Park Neighborhood, San Antonio City, Texas, USA",2528.7670878054073,1768.2357399298353,1134.1727513754852,1245.6020246192836
"Sharon Heights Neighborhood, Menlo Park City, California, USA",3370.3211447344415,1980.4872876021047,1042.4369370542163,978.3868325864161
"North Riverside Neighborhood, Wichita City, Kansas, USA",2169.5431780285717,1771.8509452445442,1613.6130098010635,1172.725385404675
"Closeburn-Glenkirk Neighborhood, Charlotte City, North Carolina, USA",2132.575822304091,1536.9317926260096,1303.027457139827,1325.1602044913175
"Stanley-Aley Neighborhood, Wichita City, Kansas, USA",1791.6653033875682,1357.6878554546306,1266.7711631657555,1155.6358522932087
"River Oaks Neighborhood, Fort Lauderdale City, Florida, USA",2487.2830113184855,2191.7184341889156,1576.213268190458,1556.6716732107584
"Settegast Neighborhood, Houston City, Texas, USA",1064.9830822562308,968.9040316428371,623.7288290043342,695.5199627003092
"Beech/Wilson Neighborhood, Pottstown City, Pennsylvania, USA",4117.554682788674,3796.505540426498,1710.471302227226,846.3820881804384
"Jordan Park - Laurel Heights Neighborhood, San Francisco City, California, USA",8758.62636449992,9034.479146055603,7757.300782116634,7793.352436304271
"Benton Park West Neighborhood, Saint Louis City, Missouri, USA",4044.589803406104,3856.948061322866,3223.241188803911,2042.7146365266549
"Stevens Square Neighborhood, Minneapolis City, Minnesota, USA",9678.377318977393,8177.213924117496,5653.004662195373,4018.2463252548223
"Park East Neighborhood, Sarasota City, Florida, USA",3143.9045931322576,2281.9958531500515,1609.7646590914765,1251.291329017829
"Downtown Menlo Park Neighborhood, Menlo Park City, California, USA",3873.6244780197335,3034.311900152184,1792.9908051666976,2230.5924645734713
"Galveston Neighborhood, Chandler City, Arizona, USA",4459.310718286197,4209.151693524831,2466.8616200743704,2067.338204849867
"Taylor Neighborhood, Cedar Rapids City, Iowa, USA",1935.5321576507204,1688.0285034640171,1240.5346487190368,1011.2150788758844
"Houghton Neighborhood, Kirkland City, Washington, USA",2471.4391881011884,1754.1036345683938,1339.6267223648704,1225.279215179309
"Northwest Side Neighborhood, Owensboro City, Kentucky, USA",1942.9641537435386,1612.9882292460384,1119.4907546928969,811.4065260654422
"Jefferson Park Neighborhood, Charlottesville City, Virginia, USA",4890.564532275182,3209.1903800150894,2224.0528621478243,1213.3845875999166
"Columbia Neighborhood, Bellingham City, Washington, USA",2250.809850226919,2068.242461474911,1306.2236645768041,1127.1194704510517
"Acorn Neighborhood, Beaumont City, Texas, USA",1947.3674418137882,1433.0112894551708,753.9181659485084,506.01430479568535
"Fairmount Neighborhood, Woonsocket City, Rhode Island, USA",4004.3102910017424,3010.3432667059533,1825.5894260463585,1029.2692224695184
"Tierra Oeste Neighborhood, Albuquerque City, New Mexico, USA",2535.534907221982,2237.038227916775,1242.2921121668348,920.4558574586741
"Underwood Hills Neighborhood, Atlanta City, Georgia, USA",3036.442428943659,2362.1286593874333,1396.4548780944413,1429.0797426372922
"Kleinman Park Neighborhood, Mesa City, Arizona, USA",4694.059072321238,3970.937519204132,2887.7983776984915,2471.298402101556
"Goshen Neighborhood, Augusta City, Georgia, USA",1599.7767522488161,552.5224073813903,276.8548550658997,175.91869562654585
"Avalon Neighborhood, Albuquerque City, New Mexico, USA",3578.850807974015,2295.6820730493764,1518.7730252477172,1495.1175664645532
"North Beach Neighborhood (West), Carlsbad City, California, USA",4077.673420702698,2931.2935839531824,1166.8994589269541,807.4889643394722
"Swan Canyon Neighborhood, San Diego City, California, USA",5417.743677096081,5281.141822272222,4475.88852453344,3878.253084053241
"Greenbriar Neighborhood, Atlanta City, Georgia, USA",2762.7714595941097,1594.8705532272377,1014.9616420740809,1006.553025970257
"Shady Oaks Neighborhood, San Antonio City, Texas, USA",3313.8344257518183,1940.135210987854,1387.6582496472636,1149.0632709391193
"Western 49-63 Neighborhood, Kansas City City, Missouri, USA",2562.0992068822497,2175.74194443418,1961.750517339137,1718.1891318910368
"Blanco Gardens Neighborhood, San Marcos City, Texas, USA",3616.340408506845,2184.393680154563,949.4006204160592,947.9935442950496
"Mitchell West Neighborhood, Milwaukee City, Wisconsin, USA",4158.418100736282,2409.8238588812856,1470.7653638102042,1448.8245773815302
"Stop Six Neighborhood, Fort Worth City, Texas, USA",1677.5122247912082,1619.406786101156,1744.9735338357664,1378.6892616160092
"Custer Neighborhood, Lakewood City, Washington, USA",4535.622053608695,2107.9383561325462,1475.3734193950295,1313.6660241209975
"Harrington Neighborhood, Oakland City, California, USA",8769.442261438606,8361.42285517788,6544.1484829628625,4339.001147405171
"Old Town-Chinatown Neighborhood, Portland City, Oregon, USA",7612.173594235469,5657.031156070201,4459.575654087102,3034.5905387249272
"Santa Venetia Neighborhood, San Rafael City, California, USA",2186.7298187002148,1380.1414473285736,810.8735550576663,782.537688222566
