longname,PW Mean Hilliness (Grade),PW Mean Elevation
"Uttar Pradesh, India",0.03475324437022209,137.03842163085938
"Mahārāshtra, India",0.04583650082349777,355.488037109375
"Punjab, Pakistan",0.03076573833823204,199.20257568359375
"Bihār, India",0.033389922231435776,59.347904205322266
"Guangdong Sheng, China",0.054611481726169586,40.80632019042969
"West Bengal, India",0.03381674364209175,55.9380989074707
"Shandong Sheng, China",0.04685461148619652,62.1619987487793
"Henan Sheng, China",0.048388078808784485,119.32794952392578
"Jiangsu Sheng, China",0.02992943674325943,14.132940292358398
"Tamil Nādu, India",0.042953599244356155,170.95223999023438
"Madhya Pradesh, India",0.04222550615668297,397.1649475097656
"Rājasthān, India",0.04045896604657173,311.537109375
"Hebei Sheng, China",0.04066143184900284,131.75973510742188
"Sichuan Sheng, China",0.09647075831890106,605.087646484375
"Karnātaka, India",0.049666110426187515,653.9940185546875
"Gujarāt, India",0.03943676874041557,77.08243560791016
"Hunan Sheng, China",0.07594752311706543,168.14410400390625
"Anhui Sheng, China",0.044997815042734146,39.69889831542969
"Zhejiang Sheng, China",0.052073884755373,46.61872100830078
"England, United Kingdom",0.058592963963747025,65.02544403076172
"Hubei Sheng, China",0.06541025638580322,128.81375122070312
"Jawa Barat, Indonesia",0.05223483592271805,319.2640686035156
"Andhra Pradesh, India",0.041868217289447784,151.61436462402344
"Sindh, Pakistan",0.034499138593673706,36.31033706665039
"Jiangxi Sheng, China",0.062083885073661804,99.80315399169922
"Yunnan Sheng, China",0.12445381283760071,1603.211669921875
"Guangxi Zhuangzu Zizhiqu, China",0.08955918252468109,163.939208984375
"Dhaka, Bangladesh",0.0260061826556921,11.691458702087402
"Liaoning Sheng, China",0.05724659934639931,88.02820587158203
"São Paulo, Brazil",0.06650465726852417,657.6367797851562
"Odisha, India",0.042918525636196136,162.7555389404297
"Oromīya, Ethiopia",0.08359642326831818,2017.4158935546875
"Kerala, India",0.056048233062028885,74.77021026611328
"Heilongjiang Sheng, China",0.055091530084609985,173.7381134033203
"California, USA",0.0437471978366375,156.12303161621094
"Shanxi Sheng, China",0.0716240257024765,831.106689453125
"Jawa Timur, Indonesia",0.04216678813099861,133.61920166015625
"Shaanxi Sheng, China",0.08916565775871277,644.85107421875
"Jhārkhand, India",0.04394185543060303,300.0593566894531
"Telangāna, India",0.042934052646160126,378.0883483886719
"Fujian Sheng, China",0.07000093907117844,116.17203521728516
"Khyber Pakhtunkhwa, Pakistan",0.08160621672868729,756.686279296875
"Assam, India",0.048237670212984085,70.28999328613281
"Guizhou Sheng, China",0.13208656013011932,1125.110595703125
"Chattogram, Bangladesh",0.025760183110833168,13.242956161499023
"Jawa Tengah, Indonesia",0.04926050081849098,176.69639587402344
"Chongqing Shi, China",0.10666335374116898,378.83660888671875
"Punjab, India",0.03263489156961441,238.9545135498047
"Shanghai Shi, China",0.023062681779265404,10.372432708740234
"Haryāna, India",0.032645344734191895,233.70994567871094
"Texas, USA",0.04493563994765282,213.76385498046875
"Chhattīsgarh, India",0.0453464649617672,355.2642822265625
"Jilin Sheng, China",0.06322912126779556,247.6288299560547
"Nei Mongol Zizhiqu, China",0.05086831748485565,852.7269287109375
"Gansu Sheng, China",0.09005967527627945,1671.81201171875
"Xinjiang Uygur Zizhiqu, China",0.049248646944761276,982.424072265625
"Āmara, Ethiopia",0.10312428325414658,2237.5751953125
"Taiwan, China",0.05691692978143692,64.15730285644531
"Beijing Shi, China",0.050883110612630844,61.558876037597656
"Florida, USA",0.04012061655521393,17.60439109802246
"Minas Gerais, Brazil",0.09071730822324753,748.9823608398438
"Delhi, India",0.05474026873707771,219.7775115966797
"Rajshahi, Bangladesh",0.023961925879120827,14.800833702087402
"New York, USA",0.049660954624414444,90.13822937011719
"YeDebub Bihēroch Bihēreseboch na Hizboch, Ethiopia",0.09890247881412506,1907.539306640625
"Rangpur, Bangladesh",0.03438360244035721,31.208345413208008
